C. Autónoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Región de Murcia,Murcia,Piso,barrio Santa Maria de Gracia,106,3,280000
Región de Murcia,Murcia,Piso,Calle Pistilo s/n,91,3,170000
Región de Murcia,Murcia,Atico,Calle alfonso garre rubio 4,103,3,210000
Región de Murcia,Murcia,Chalet,Calle Peones Camineros 10,82,3,200000
Región de Murcia,Murcia,Piso,Avenida de la constitucion 4,150,3,125000
Región de Murcia,Murcia,Estudio,Calle Magallanes 5,33,0,107550
Región de Murcia,Murcia,Casa Rural,Avenida Nora 7,184,5,350000
Región de Murcia,Murcia,Chalet,Calle Buenavista 15,174,5,80000
Región de Murcia,Murcia,Piso,Avenida Reino de Murcia 69,110,3,120000
Región de Murcia,Murcia,Piso,Calle Pinzones 1,60,1,84000
Región de Murcia,Murcia,Piso,Carretera polvorines 1,67,2,75000
Región de Murcia,Murcia,Piso,Calle Lorenzo Pausa 1,71,2,150000
Región de Murcia,Murcia,Chalet,Camino de las Casas 1,119,3,302000
Región de Murcia,Murcia,Piso,Calle Olivo 50,43,1,89000
Región de Murcia,Murcia,Piso,Avenida del Palmar 40,64,2,104900
Región de Murcia,Murcia,Chalet,Avenida de Santa Catalina 19,170,5,350000
Región de Murcia,Murcia,Casa Rural,Carril Belando 6,159,4,359000
Región de Murcia,Murcia,Piso,Calle Eslavones 4,8,3,80000
Región de Murcia,Murcia,Chalet,Peraleja Golf s/n,131,4,341000
Región de Murcia,Murcia,Chalet,Plaza de la Parada 2,91,3,210000
Región de Murcia,Murcia,Piso,barrio Espinardo,89,3,45000
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 6,73,2,220000
Región de Murcia,Murcia,Piso,Avenida Reino de Murcia 69,118,3,120000
Región de Murcia,Murcia,Piso,C/Del Pino 1,91,3,95000
Región de Murcia,Murcia,Chalet,Camino de las Casas 1,100,3,302000
Región de Murcia,Murcia,Piso,Calle Pistilo s/n,97,3,170000
Región de Murcia,Murcia,Piso,Calle Pinzones 1,44,1,84000
Región de Murcia,Murcia,Estudio,Calle Magallanes 5,40,0,107550
Región de Murcia,Murcia,Piso,Camino Hondo 69,71,2,90000
Región de Murcia,Murcia,Casa Rural,Avenida Nora 7,163,5,350000
Región de Murcia,Murcia,Atico,Calle santa eulalia 19,175,4,140000
Región de Murcia,Murcia, 13  1a,604187944,83,3,Calle Geronimos
Región de Murcia,Murcia,Chalet,Plaza Acacias 2,112,3,165000
Región de Murcia,Murcia,Atico,Calle Nido 13,140,3,169000
Región de Murcia,Murcia,Piso,Avenida del Palmar 46,63,2,125000
Región de Murcia,Murcia,Piso,Avenida Antonio Martinez Guirao 64,69,2,240000
Región de Murcia,Murcia,Chalet,Calle Mayor 136,125,4,90000
Región de Murcia,Murcia,Piso,Calle Poeta Vicente Medina 8,75,2,119000
Región de Murcia,Murcia,Piso,Calle San Juan 2,140,4,110000
Región de Murcia,Murcia,Piso,Calle Mayor 47,120,3,135000
Región de Murcia,Murcia,Piso,Calle Doctor Fleming 8,125,3,95000
Región de Murcia,Murcia,Piso,Calle acequia 3,102,3,120000
Región de Murcia,Murcia,Chalet,Calle Buenavista 15,177,5,80000
Región de Murcia,Murcia,Piso,Avenida de la constitucion 4,150,3,125000
Región de Murcia,Murcia,Piso,Avenida de Murcia 4,81,3,169000
Región de Murcia,Murcia,Duplex,Carretera Fuente Alamo 74,98,3,150000
Región de Murcia,Murcia,Chalet,Calle Peones Camineros 10,89,3,200000
Región de Murcia,Murcia,Atico,Calle Hacienda Riquel Vial B 2 G,118,3,140000
Región de Murcia,Murcia,Chalet,barrio Cabezo de Torres,216,6,180000
Región de Murcia,Murcia,Chalet,Calle ciudad deportiva 25,69,2,105000
Región de Murcia,Murcia,Piso,Bravo Murillo 10,70,2,130000
Región de Murcia,Murcia,Piso,Calle Hita 2,60,2,99500
Región de Murcia,Murcia,Piso,Camino Llano Campillo 2,93,3,85500
Región de Murcia,Murcia,Piso,Calle America 11,135,4,160000
Región de Murcia,Murcia,Piso,barrio El Raal,100,1,67000
Región de Murcia,Murcia,Piso,Pasaje Cerezo 6,93,3,125000
Región de Murcia,Murcia,Piso,Calle Atlantico 25,79,2,90000
Región de Murcia,Murcia,Piso,Calle Parroco Manuel Amatriain 6,69,2,148000
Región de Murcia,Murcia,Casa Rural,RM-E7 39,126,4,55000
Región de Murcia,Murcia,Piso,Calle Virgen de los Dolores 18,86,3,136000
Región de Murcia,Murcia,Chalet,Calle Iguazu 5,161,5,340000
Región de Murcia,Murcia,Atico,Calle Torremesas 1,109,3,390000
Región de Murcia,Murcia,Piso,barrio San Benito-Progreso,100,3,169900
Región de Murcia,Murcia,Piso,Calle Mayor 31,97,3,120000
Región de Murcia,Murcia,Piso,Calle Pintor Jose Maria Parrega 7,68,2,90000
Región de Murcia,Murcia,Piso,Calle Abuelitos 1,119,3,150000
Región de Murcia,Murcia,Piso,Calle Carmen 2,64,2,95000
Región de Murcia,Murcia,Piso,Paseo Castillo de Olite 100,102,3,135000
Región de Murcia,Murcia,Casa Rural,Camino Cementerio 53,100,3,210000
Región de Murcia,Murcia,Chalet,Calle Cura Jimenez 9,84,3,160000
Región de Murcia,Murcia,Piso,Calle Pio XII 35,64,2,90000
Región de Murcia,Murcia,Piso,Calle Laredo 2,50,1,150000
Región de Murcia,Murcia,Atico,Calle Miravete 64,45,3,138000
Región de Murcia,Murcia,Piso,Calle del Carmen 4,90,3,99000
Región de Murcia,Murcia,Piso,Calle Magnolia 3,70,2,115000
Región de Murcia,Murcia,Piso,Avenida Primero de Mayo 6,92,3,70000
Región de Murcia,Murcia,Piso,Paseo Doctor Jose Gil Ortiz 13,60,2,68000
Región de Murcia,Murcia,Casa Rural,Camino de la Almazara 66,451,1,100000
Región de Murcia,Murcia,Piso,Calle Mayor 3,66,2,66000
Región de Murcia,Murcia,Piso,Calle la Manga 2,58,1,70000
Región de Murcia,Murcia,Chalet,Calle Primero de Mayo 17,58,1,56000
Región de Murcia,Murcia,Chalet,RM-303 33,166,5,100000
Región de Murcia,Murcia,Piso,Carretera Cartagena 25,48,1,115000
Región de Murcia,Murcia,Chalet,Calle puente 72,175,5,95000
Región de Murcia,Murcia,Piso,Esperanza 20,97,3,115000
Región de Murcia,Murcia,Piso,Calle Huerta 15,105,3,124000
Región de Murcia,Murcia,Piso,Paseo Duques de Lugo 3,7,2,185000
Región de Murcia,Murcia,Chalet,Calle Moreras 21,62,2,125000
Región de Murcia,Murcia,Piso,Calle Region de Murcia 6,120,3,85000
Región de Murcia,Murcia,Atico,Calle Policia Municipal Manuel Gonzalez Marco 6,108,3,111000
Región de Murcia,Murcia,Chalet,Calle San Ramon 5,318,8,195000
Región de Murcia,Murcia,Chalet,Avenida de Beniel 34 b,158,4,290000
Región de Murcia,Murcia,Piso,Calle Mayor 90,101,3,99000
Región de Murcia,Murcia,Chalet,Avenida de Era Alta 10,117,3,160000
Región de Murcia,Murcia,Chalet,Calle Mayor 547,515,3,80000
Región de Murcia,Murcia,Piso,Esperanza 20,95,3,115000
Región de Murcia,Murcia,Piso,Calle Mayor 3,66,2,66000
Región de Murcia,Murcia,Piso,Calle del Carmen 4,82,3,99000
Región de Murcia,Murcia,Piso,Calle Region de Murcia 6,100,3,85000
Región de Murcia,Murcia,Piso,Calle Laredo 2,56,1,150000
Región de Murcia,Murcia,Chalet,Calle San Ramon 5,339,8,195000
Región de Murcia,Murcia,Duplex,Avenida Ciudad de Almeria 129,62,2,92000
Región de Murcia,Murcia,Chalet,Greco 8,101,3,85000
Región de Murcia,Murcia,Atico,Carril de las Palmeras 51,115,3,145000
Región de Murcia,Murcia,Casa Rural,Torreaguera 5,135,4,58000
Región de Murcia,Murcia,Chalet,Avenida de Alcantarilla 182,124,4,72000
Región de Murcia,Murcia,Chalet,La Arboleja 30009,151,4,850000
Región de Murcia,Murcia,Piso,Calle Diego Ramirez Pagan 4,137,4,127000
Región de Murcia,Murcia,Piso,Paseo de Garay 11,60,2,185000
Región de Murcia,Murcia,Chalet,Calle Purisima 2,91,3,79000
Región de Murcia,Murcia,Piso,Calle Doctor Fleming 12,69,2,125000
Región de Murcia,Murcia,Chalet,Calle San Antonio 53,100,3,130000
Región de Murcia,Murcia,Piso,Calle Alejandro Seiquer 26,185,5,320000
Región de Murcia,Murcia,Chalet,Camino de la Azacaya s/n,83,3,200000
Región de Murcia,Murcia,Piso,Calle Maestra Carmen Garcia Escribano 45,83,3,120000
Región de Murcia,Murcia,Chalet,Avenida de Murcia 41,101,3,59000
Región de Murcia,Murcia,Chalet,barrio Cabezo de Torres,89,3,97000
Región de Murcia,Murcia,Piso,Calle Lorca 8,64,2,125000
Región de Murcia,Murcia,Piso,Calle Puerta de Orihuela 6,140,4,300000
Región de Murcia,Murcia,Atico,Calle Francisco Egea Aroca 3,45,1,125000
Región de Murcia,Murcia,Piso,Calle Presbitero Jose Aljibe Yeti 17,150,4,230000
Región de Murcia,Murcia,Casa Rural,Carretera A-30 410 km,108,3,550000
Región de Murcia,Murcia,Piso,Calle Dolores 8,86,3,150000
Región de Murcia,Murcia,Piso,Calle Mayor 40,148,4,119000
Región de Murcia,Murcia,Piso,Plaza arquitecto beltran y belchi 5,93,3,105000
Región de Murcia,Murcia,Piso,Calle midas 12,160,4,185000
Región de Murcia,Murcia,Piso,Calle vicente medina 1,114,3,115000
Región de Murcia,Murcia,Casa Rural,Camino Acequia de Benetucer 46,63,2,340000
Región de Murcia,Murcia,Piso,Calle Medico Luis Conejero 8,28,4,88000
Región de Murcia,Murcia,Chalet,Calle Saavedra Fajardo,464,9,199000
Región de Murcia,Murcia,Piso,papa juan pablo II,68,2,129000
Región de Murcia,Murcia,Atico,Calle Jara Carrillo,28,3,189900
Región de Murcia,Murcia,Piso,Calle Diego Hernandez 36,20,3,69900
Región de Murcia,Murcia,Piso,Calle Cabecicos 9,140,4,215000
Región de Murcia,Murcia,Chalet,jacaranda 1,300,4,215000
Región de Murcia,Murcia,Piso,Plaza Santa Eulalia 14,129,4,560000
Región de Murcia,Murcia,Piso,Plaza Abderraman II,72,2,128500
Región de Murcia,Murcia,Piso,Avenida Francisco Jimenez Ruiz  100,81,3,363227
Región de Murcia,Murcia,Piso,Plaza Universidad 2,173,5,349950
Región de Murcia,Murcia,Chalet,Calle Cazorla 19,124,4,389000
Región de Murcia,Murcia,Chalet,C Punta Cerro de la Cruz,90,3,300000
Región de Murcia,Murcia,Piso,Calle Madrid 6,77,2,100000
Región de Murcia,Murcia,Piso,Calle Horno,96,3,165000
Región de Murcia,Murcia,Piso,Puerta Nueva 1,161,5,319000
Región de Murcia,Murcia,Chalet,Calle Tucuman,191,5,459500
Región de Murcia,Murcia,Atico,barrio Zona Juan de Borbon,115,4,305000
Región de Murcia,Murcia,Piso,barrio Los Dolores,102,3,194300
Región de Murcia,Murcia,Duplex,Calle Pintor Joan Miro,152,4,170000
Región de Murcia,Murcia,Atico,barrio Ronda Sur,34,3,330000
Región de Murcia,Murcia,Piso,barrio Zona Juan Carlos I,117,3,470000
Región de Murcia,Murcia,Piso,Avenida General Primo de Rivera 9,123,4,300000
Región de Murcia,Murcia,Piso,Avenida San Gines 152,120,3,115000
Región de Murcia,Murcia,Piso,barrio San Benito-Progreso,116,3,136000
Región de Murcia,Murcia,Piso,barrio San Benito-Progreso,106,3,135000
Región de Murcia,Murcia,Chalet,barrio Sangonera la Verde,143,4,275000
Región de Murcia,Murcia,Chalet,barrio Sangonera la Verde,83,3,239900
Región de Murcia,Murcia,Chalet,barrio Sangonera la Seca,172,5,148000
Región de Murcia,Murcia,Duplex,barrio Puente Tocinos,15,4,250000
Región de Murcia,Murcia,Piso,floridablanca 2,123,4,75000
Región de Murcia,Murcia,Duplex,barrio La Nora,158,4,298000
Región de Murcia,Murcia,Chalet,Avenida de la Libertad 235,111,3,315000
Región de Murcia,Murcia,Piso,barrio San Nicolas,81,3,400000
Región de Murcia,Murcia,Piso,barrio El Carmen,120,3,165000
Región de Murcia,Murcia,Piso,telefonista encarna ayala,117,3,127000
Región de Murcia,Murcia,Atico,barrio La Purisima-Barriomar,90,3,229000
Región de Murcia,Murcia,Piso,barrio Santiago el Mayor,81,3,149900
Región de Murcia,Murcia,Chalet,barrio Aljucer,123,4,310000
Región de Murcia,Murcia,Piso,barrio San Pedro,59,1,250000
Región de Murcia,Murcia,Piso,barrio Santa Catalina-San Bartolome,93,3,295000
Región de Murcia,Murcia,Chalet,Calle Peraleja Vial 3,1000,4,799950
Región de Murcia,Murcia,Piso,barrio San Lorenzo,47,7,610000
Región de Murcia,Murcia,Chalet,Camino de los Fructuosos,121,2,72000
Región de Murcia,Murcia,Piso,Calle Enrique Tierno Galvan 6,89,3,43200
Región de Murcia,Murcia,Piso,Avenida de la Libertad,154,4,490000
Región de Murcia,Murcia,Piso,barrio San Anton,143,4,680000
Región de Murcia,Murcia,Chalet,Carril del Charlot,80,2,66868
Región de Murcia,Murcia,Piso,Avenida de la Libertad,140,4,490000
Región de Murcia,Murcia,Piso,Calle Hacienda Riquelme Vial D 1 T,113,2,62000
Región de Murcia,Murcia,Chalet,barrio Vistabella,178,5,330000
Región de Murcia,Murcia,Piso,barrio Algezares,89,3,94700
Región de Murcia,Murcia,Duplex,barrio Guadalupe,152,4,229900
Región de Murcia,Murcia,Piso,barrio San Lorenzo,126,4,340000
Región de Murcia,Murcia,Chalet,barrio La Albatalia,112,3,349900
Región de Murcia,Murcia,Piso,barrio Beniajan,86,3,100000
Región de Murcia,Murcia,Piso,Calle De Nieves Viudes Romero 7,52,5,66500
Región de Murcia,Murcia,Chalet,Calle Alas de Plata s/n,9,3,80800
Región de Murcia,Murcia,Piso,Pablo Picasso,94,3,96000
Región de Murcia,Murcia,Piso,Camino de los Montoyas,122,4,80000
Región de Murcia,Murcia,Duplex,Calle la Llana,140,2,135000
Región de Murcia,Murcia,Piso,barrio Garres y Lages,80,3,106000
Región de Murcia,Murcia,Piso,Carril de Basilio,63,2,94000
Región de Murcia,Murcia,Piso,barrio Banos y Mendigo,77,2,158000
Región de Murcia,Murcia,Piso,Calle auroros,118,3,120000
Región de Murcia,Murcia,Chalet,barrio Algezares,96,3,159900
Región de Murcia,Murcia,Piso,Avenida Ciudad de Murcia,99,3,31000
Región de Murcia,Murcia,Duplex,Calle Montero,5,3,68500
Región de Murcia,Murcia,Chalet,Avenida del Mundo s/n,99,3,343000
Región de Murcia,Murcia,Piso,barrio San Lorenzo,68,2,225000
Región de Murcia,Murcia,Piso,Calle Don Juan de Borbon 72,85,3,140000
Región de Murcia,Murcia,Chalet,barrio Churra,610,4,430000
Región de Murcia,Murcia,Piso,barrio Gea y Truyols,107,3,143925
Región de Murcia,Murcia,Piso,Calle Hacienda Riquelme Vial D 1 T,78,2,62000
Región de Murcia,Murcia,Piso,Calle Selgas 1,79,2,169000
Región de Murcia,Murcia,Chalet,barrio Jeronimo y Avileses,145,4,235000
Región de Murcia,Murcia,Piso,Camino de la Fuensanta 61,69,2,105000
Región de Murcia,Murcia,Chalet,barrio La Arboleja,130,4,265000
Región de Murcia,Murcia,Piso,barrio Algezares,86,3,145000
Región de Murcia,Murcia,Piso,Calle Tovar s/n,91,3,127000
Región de Murcia,Murcia,Chalet,Calle Calvario 117,130,4,89900
Región de Murcia,Murcia,Piso,barrio El Carmen,65,2,117000
Región de Murcia,Murcia,Piso,Calle Pilar s/n,92,3,77000
Región de Murcia,Murcia,Duplex,barrio Aljucer,7836,4,189000
Región de Murcia,Murcia,Chalet,868355162,486,401000,Calle Aruba Altaona Country & Living Resort s/n
Región de Murcia,Murcia,Piso,Calle Barranquete 66,117,3,75900
Región de Murcia,Murcia,Piso,Calle Pilar s/n,80,3,77000
Región de Murcia,Murcia,Chalet,barrio Casillas,125,4,166000
Región de Murcia,Murcia,Piso,Calle Antonia Maymon 10,94,3,105000
Región de Murcia,Murcia,Chalet,barrio El Esparragal,452,6,630000
Región de Murcia,Murcia,Piso,Avenida de la Paz 7,84,3,73100
Región de Murcia,Murcia,Duplex,Calle Juan Nortes,169,3,120300
Región de Murcia,Murcia,Chalet,Calle Pintor Pedro Flores,139,3,152300
Región de Murcia,Murcia,Piso,Calle San Jose,55,2,52500
Región de Murcia,Murcia,Chalet,Calle Orfeo,94,3,100800
Región de Murcia,Murcia,Duplex,barrio Zeneta,93,3,105000
Región de Murcia,Murcia,Chalet,Calle San Antonio 49,166,4,249000
Región de Murcia,Murcia,Piso,barrio El Carmen,74,2,119900
Región de Murcia,Murcia,Chalet,Diseminado el Palmar 1,3200,8,445900
Región de Murcia,Murcia,Piso,Calle Floridablanca,16,3,78800
Región de Murcia,Murcia,Piso,Avenida Virgen de la Huerta,91,3,73000
Región de Murcia,Murcia,Chalet,Calle Reyes de Espana,112,3,76000
Región de Murcia,Murcia,Piso,Calle Emigrante 10,172,5,200000
Región de Murcia,Murcia,Chalet,barrio Banos y Mendigo,107,3,303000
Región de Murcia,Murcia,Piso,barrio San Lorenzo,77,2,280000
Región de Murcia,Murcia,Atico,barrio Puente Tocinos,20,3,160000
Región de Murcia,Murcia,Chalet,Calle Yesares,107,3,170000
Región de Murcia,Murcia,Chalet,Calle Yesares,116,3,185000
Región de Murcia,Murcia,Piso,Calle Arquitecto Emilio Perez Pinero,90,3,220000
Región de Murcia,Murcia,Piso,Calle Traperia 5,77,2,609600
Región de Murcia,Murcia,Atico,santa Ana,117,3,105000
Región de Murcia,Murcia,Piso,Calle Morera 3,107,3,380000
Región de Murcia,Murcia,Atico,Calle Traperia 5,157,4,975400
Región de Murcia,Murcia,Piso,Calle Traperia 5,109,3,539300
Región de Murcia,Murcia,Piso,Calle Traperia 5,144,4,676100
Región de Murcia,Murcia,Piso,Calle Pintor Antonio Hernandez Carpe,188,5,99000
Región de Murcia,Murcia,Piso,Avenida Juan de borbon 50,112,3,318000
Región de Murcia,Murcia,Chalet,Avenida del mundo 242,81,3,320000
Región de Murcia,Murcia,Atico,Carretera de Churra 115,86,3,280500
Región de Murcia,Murcia,Piso,Avenida Juan de borbon 50,154,4,356800
Región de Murcia,Murcia,Piso,Avenida Juan de borbon 50,91,3,325700
Región de Murcia,Murcia,Piso,Calle San Marcos,85,3,94000
Región de Murcia,Murcia,Piso,Calle Nuestra Senora de Lourdes,100,3,128000
Región de Murcia,Murcia,Chalet,Calle Molino 57,194,5,85000
Región de Murcia,Murcia,Piso,Avenida de Europa,10,3,380000
Región de Murcia,Murcia,Piso,Avenida de la Libertad 8,131,4,290000
Región de Murcia,Murcia,Piso,Avenida de Europa,10,3,380000
Región de Murcia,Murcia,Piso,Puerta Nueva 4,133,4,395000
Región de Murcia,Murcia,Piso,Avenida de Murcia,60,2,60625
Región de Murcia,Murcia,Piso,Calle ATLANTICO 124,61,2,79000
Región de Murcia,Murcia,Piso,Calle ORTOSA 3,61,2,120000
Región de Murcia,Murcia,Piso,Calle Jara Carrillo  6,129,4,720000
Región de Murcia,Murcia,Piso,Calle San Jose,72,2,52500
Región de Murcia,Murcia,Piso,Avenida Juan Carlos I 12,108,4,325000
Región de Murcia,Murcia,Piso,Calle Jara Carrillo  6,100,3,690000
Región de Murcia,Murcia,Piso,Avenida Juan de borbon 50,131,4,396800
Región de Murcia,Murcia,Piso,Calle PONIENTE,98,3,125000
Región de Murcia,Murcia,Duplex,Avenida Juan de borbon 50,131,4,479300
Región de Murcia,Murcia,Piso,Calle Junterones,96,3,310000
Región de Murcia,Murcia,Piso,barrio La Fama,142,4,218000
Región de Murcia,Murcia,Piso,barrio La Flota,104,3,149000
Región de Murcia,Murcia,Chalet,barrio La Arboleja,2000,6,650000
Región de Murcia,Murcia,Chalet,barrio Santo Angel,163,5,445000
Región de Murcia,Murcia,Chalet,Avenida Perez Urruti 29,290,3,219900
Región de Murcia,Murcia,Piso,barrio Torreaguera,71,2,41500
Región de Murcia,Murcia,Piso,Calle Victoria 12,118,3,106000
Región de Murcia,Murcia,Piso,Calle Union 28,117,3,101000
Región de Murcia,Murcia,Duplex,Calle Pintor Pedro Flores 1,102,3,157000
Región de Murcia,Murcia,Piso,barrio La Fama,130,4,275000
Región de Murcia,Murcia,Duplex,Avenida Ciudad de Almeria,66,2,75000
Región de Murcia,Murcia,Atico,Calle Juan Carlos I  s/n,109,3,268000
Región de Murcia,Murcia,Piso,barrio La Paz,61,3,30000
Región de Murcia,Murcia,Atico,Calle Juan Carlos I  s/n,145,4,268000
Región de Murcia,Murcia,Piso,Calle Girasoles s/n,101,3,31000
Región de Murcia,Murcia,Piso,Plaza de la Iglesia 9,102,3,95000
Región de Murcia,Murcia,Piso,Calle Velasco,112,3,40000
Región de Murcia,Murcia,Piso,Calle Alvarez Quintero,106,3,59000
Región de Murcia,Murcia,Chalet,barrio El Palmar,84,3,199000
Región de Murcia,Murcia,Piso,Avenida Cresta del Gallo,101,3,104196
Región de Murcia,Murcia,Piso,Calle Paz 52,82,3,99000
Región de Murcia,Murcia,Piso,barrio Santa Catalina-San Bartolome,175,6,650000
Región de Murcia,Murcia,Piso,Calle San Marcos 4,113,3,94000
Región de Murcia,Murcia,Piso,Avenida de la Libertad 6,187,5,575000
Región de Murcia,Murcia,Casa Rural,Calle ROSARIO 39,250,7,275000
Región de Murcia,Murcia,Chalet,Calle de La Luz 3,42,4,350000
Región de Murcia,Murcia,Piso,Paseo Joaquin Garrigues Walker 9,58,1,153000
Región de Murcia,Murcia,Piso,Calle Santa Clara 8,147,4,550000
Región de Murcia,Murcia,Piso,Avenida Region De Murcia 26,140,3,59000
Región de Murcia,Murcia,Casa Rural,Calle ROSARIO 39,268,7,275000
Región de Murcia,Murcia,Piso,Paseo Joaquin Garrigues Walker 9,42,1,153000
Región de Murcia,Murcia,Chalet,Calle de La Luz 3,42,4,350000
Región de Murcia,Murcia,Atico,Laurel 9,61,2,109500
Región de Murcia,Murcia,Piso,Calle del Rosal,140,3,59000
Región de Murcia,Murcia,Chalet,VIAL 1,71,2,346000
Región de Murcia,Murcia,Atico,Calle Alfonso Garre Rubio,163,3,108300
Región de Murcia,Murcia,Piso,Calle Amadeo,40,1,79739
Región de Murcia,Murcia,Chalet,Calle romero 5,134,4,240000
Región de Murcia,Murcia,Chalet,Diseminado Casa Palas,59000,2,141000
Región de Murcia,Murcia,Piso,Portillo de San Anton en Murcia 2,143,4,470000
Región de Murcia,Murcia,Casa Rural,Calle Las Torres 10,233,6,196000
Región de Murcia,Murcia,Piso,Calle Mar,129,4,88000
Región de Murcia,Murcia,Piso,Calle de la Iglesia,90,3,279000
Región de Murcia,Murcia,Piso,Calle Escuelas Viejas,64,2,31500
Región de Murcia,Murcia,Piso,Calle Amadeo,66,2,54883
Región de Murcia,Murcia,Piso,Constitucion,74,2,41000
Región de Murcia,Murcia,Piso,Avenida Constitucion,65,2,41000
Región de Murcia,Murcia,Piso,Camino Sanchez 6,63,2,41000
Región de Murcia,Murcia,Chalet,Calle Jumilla 6,2320,5,1450000
Región de Murcia,Murcia,Chalet,Calle Embalse de Dna Aldorza,52976,15,474300
Región de Murcia,Murcia,Atico,Morena s/n SN,63,2,93000
Región de Murcia,Murcia,Piso,Calle Gutierrez Mellado 29,164,5,499000
Región de Murcia,Murcia,Piso,Avde Libertad 30012 s/n,91,3,105000
Región de Murcia,Murcia,Duplex,Calle Juan Tenorio 33,105,3,255000
Región de Murcia,Murcia,Duplex,Lavanda 22,67,2,116000
Región de Murcia,Murcia,Chalet,A-7,101,5,781000
Región de Murcia,Murcia,Piso,Calle Mayor 51,110,3,135000
Región de Murcia,Murcia,Chalet,Calle Vial 16 Mosa Trajectum,70,2,299900
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 5,75,2,292725
Región de Murcia,Murcia,Piso,Avenida de la Marina Espanola 1,48,1,170275
Región de Murcia,Murcia,Piso,Avenida Juan de Borbon s/n,102,3,277440
Región de Murcia,Murcia,Piso,Avenida Burgos,83,3,149000
Región de Murcia,Murcia,Piso,Avenida de la Marina Espanola 1,138,4,400900
Región de Murcia,Murcia,Piso,Avenida de la Marina Espanola 1,153,4,382900
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 5,60,2,257500
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 5,121,4,379500
Región de Murcia,Murcia,Piso,Calle Egeo 10,67,2,82000
Región de Murcia,Murcia,Piso,Calle General Prim 19,99,3,118700
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 5,42,1,170000
Región de Murcia,Murcia,Piso,Avenida Juan de Borbon s/n,95,3,242880
Región de Murcia,Murcia,Piso,Avenida Juan de Borbon s/n,78,2,214775
Región de Murcia,Murcia,Piso,Calle Comunidad - Periodista Julia Otero y Camino Bartolejos s/n,115,3,204800
Región de Murcia,Murcia,Piso,Avenida Burgos,83,3,149000
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 5,45,1,173500
Región de Murcia,Murcia,Piso,Avenida Juan de Borbon s/n,73,2,213250
Región de Murcia,Murcia,Atico,Avenida de la Marina Espanola 1,96,3,485600
Región de Murcia,Murcia,Piso,Avenida de la Marina Espanola 1,41,1,170275
Región de Murcia,Murcia,Piso,Avenida de la Marina Espanola 1,123,4,400900
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 5,76,2,232725
Región de Murcia,Murcia,Piso,Calle Alvarez Quintero,96,3,43000
Región de Murcia,Murcia,Piso,Avenida de la Marina Espanola 1,118,3,285550
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 5,89,3,325000
Región de Murcia,Murcia,Piso,Calle Egeo 10,79,2,82000
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 5,69,2,292725
Región de Murcia,Murcia,Duplex,Avenida Juan de Borbon s/n,155,4,397265
Región de Murcia,Murcia,Chalet,Calle Vial 16 Mosa Trajectum,64,2,299900
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 5,134,4,442000
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 5,104,3,283500
Región de Murcia,Murcia,Duplex,Avenida Juan de Borbon s/n,143,4,486827
Región de Murcia,Murcia,Piso,Plaza Brigada Paracaidista 5,127,4,403500
Región de Murcia,Murcia,Piso,Avenida Juan de Borbon s/n,71,2,191525
Región de Murcia,Murcia,Chalet,868355367,10,405000,Calle Marbella s/n
Región de Murcia,Murcia,Piso,Avenida Rio Madera  s/n,120,3,349000
Región de Murcia,Murcia,Piso,Avenida Juan Carlos I 77,81,3,304900
Región de Murcia,Murcia,Chalet,Calle Marbella s/n,15,3,455000
Región de Murcia,Murcia,Atico,Avenida Rio Madera  s/n,171,4,941000
Región de Murcia,Murcia,Piso,Avenida Rio Madera  s/n,126,3,360000
Región de Murcia,Murcia,Piso,Avenida Rio Madera  s/n,115,3,397000
Región de Murcia,Murcia,Piso,Calle Villaleal 5,123,3,285000
Región de Murcia,Murcia,Chalet,Calle Marbella s/n,15,3,385000
Región de Murcia,Murcia,Piso,Avenida Juan Carlos I 77,105,3,241900
Región de Murcia,Murcia,Chalet,Calle Marbella s/n,0,4,410000
Región de Murcia,Murcia,Atico,Avenida Rio Madera  s/n,171,4,856000
Región de Murcia,Murcia,Piso,Avenida Rio Madera  s/n,126,3,331000
Región de Murcia,Murcia,Atico,Avenida Juan Carlos I 77,93,3,365900
Región de Murcia,Murcia,Chalet,Calle Marbella s/n,0,4,475000
Región de Murcia,Murcia,Piso,Avenida Rio Madera  s/n,43,4,425000
Región de Murcia,Murcia,Atico,Avenida Juan Carlos I 77,115,3,365900
Región de Murcia,Murcia,Piso,Carretera Torres de Cotillas 87,97,3,109900
Región de Murcia,Murcia,Piso,Calle Cipreses,96,3,23000
Región de Murcia,Murcia,Piso,Avenida Juan Carlos I 77,115,3,241900
Región de Murcia,Murcia,Chalet,Carretera Llanas 56,262,5,334999
