C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,101,3,195000
Castilla-La Mancha,Albacete,Chalet,Casas de Juan Nunez,147,4,114900
Castilla-La Mancha,Albacete,Chalet,Villalgordo del Jucar,188,5,360000
Castilla-La Mancha,Albacete,Piso,Barrios perifericos - Pedanias,600,3,120000
Castilla-La Mancha,Albacete,Chalet,La Roda,30,2,87000
Castilla-La Mancha,Albacete,Chalet,Calle Cm-3203 45,1990,6,395000
Castilla-La Mancha,Albacete,Piso,Chinchilla de Monte-Aragon,113,3,120000
Castilla-La Mancha,Albacete,Piso,Calle Doctor Collado Pina 33,89,3,295000
Castilla-La Mancha,Albacete,Piso,Calle de San Agustin 1,154,3,282000
Castilla-La Mancha,Albacete,Piso,Franciscanos,120,4,120000
Castilla-La Mancha,Albacete,Piso,VITORERO,112,3,35000
Castilla-La Mancha,Albacete,Piso,La Roda,120,3,105000
Castilla-La Mancha,Albacete,Piso,Calle Alcalde Conangla 3,80,3,183000
Castilla-La Mancha,Albacete,Chalet,La Roda,235,6,95000
Castilla-La Mancha,Albacete,Piso,Calle Jose Isbert 2,142,4,138000
Castilla-La Mancha,Albacete,Chalet,Vereda de Jaen 127,220,4,420000
Castilla-La Mancha,Albacete,Piso,Santa Teresa,86,3,130000
Castilla-La Mancha,Albacete,Chalet,Nerpio,156,4,149000
Castilla-La Mancha,Albacete,Atico,La Roda,139,4,115000
Castilla-La Mancha,Albacete,Piso,Industria,87,3,138000
Castilla-La Mancha,Albacete,Piso,Fatima,92,3,140000
Castilla-La Mancha,Albacete,Piso,Calle Villatoya 32,88,3,40500
Castilla-La Mancha,Albacete,Piso,Calle Leon XIII,40,2,45000
Castilla-La Mancha,Albacete,Piso,Fatima,53,1,105000
Castilla-La Mancha,Albacete,Piso,Hospital,126,4,190000
Castilla-La Mancha,Albacete,Piso,Calle Trovadores,134,4,240000
Castilla-La Mancha,Albacete,Piso,Calle Dionisio Guardiola,102,3,140000
Castilla-La Mancha,Albacete,Piso,San Juan de la Cruz 1,98,3,87500
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,114,3,220000
Castilla-La Mancha,Albacete,Piso,Fatima,114,3,115000
Castilla-La Mancha,Albacete,Piso,Fatima,85,3,115000
Castilla-La Mancha,Albacete,Piso,Parque sur,75,3,95000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,95,3,220000
Castilla-La Mancha,Albacete,Chalet,Barrax,400,3,260000
