Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Piso,VERBANIA,1250000,3,101
Piso,Muga - Gran Reserva - Badia,86500,1,60
Chalet,Mas Pere-Río de Oro,525000,4,151
Chalet,Urbanitzacions del nord,420000,4,155
Piso,Calle Nou 143,162000,3,118
Chalet,Girones 80,840000,3,114
Chalet,Centre,185000,3,37
Estudio,Avenida Catalunya,97000,0,49
Chalet,Mont Ferrant - Sant Joan,189000,5,167
Chalet,Montgoda,950000,6,209
Piso,Avenida verona terol,420000,2,67
Piso,Sant Narcís,160000,3,91
Piso,Fenals,149000,2,9
Piso,Carretera de Palamós,495000,3,20
Chalet,El Mas Trempat,898000,4,370
Piso,Calle dels Olivers 33,185000,3,95
Chalet,Mont Ferrant - Sant Joan,899000,5,492
Chalet,barrio Can Semi-Mas Nou-Mas Ros,1250000,4,1533
Casa Rural,Llado,1100000,5,198
Casa Rural,Cruílles Monells i Sant Sadurni de l'Heura,1790000,5,6600
Chalet,Montjuïc,1255000,6,201
Piso,Centre-El Pedró,177000,2,61
Chalet,Calle del Puig Brull,340000,3,82
Chalet,Calle Mas Semi,830000,4,156
Chalet,Calle Sant Damià,1850000,7,300
Chalet,Avenida del Canigó,995000,5,163
Chalet,Avenida del Mas Nou,2200000,4,148
Chalet,Calle Kaminies,395000,4,148
Chalet,Calle Can Casica 19,795000,5,850
Chalet,Calle del Nord,1350000,4,157
Chalet,Calle del Mas,3200000,3,700
Piso,Calle Tarragona 20,208000,3,91
Casa Rural,Forallac,388000,4,100
Piso,Pujada Castell,139900,5,163
Chalet,Cala Calitjà,2900000,6,229
Chalet,Calle Punta Montgó,1350000,4,158
Chalet,Calle Xaloc 13,695000,5,365
Chalet,Calle Tarragona 92,295000,3,98
Piso,ramon folch,445000,2,103
Chalet,HORTS s/n,630000,10,19
Chalet,Ps Maristany 19,1500000,4,146
Casa Rural,Plaza de la vila 4,133000,8,318
Piso,Calle d'Oviedo,187000,3,67
Ático,Calle Barcelona 120,262500,4,138
Piso,Camiral Golf & Wellness (PGA) 1,750000,3,98
Casa Rural,Mas La Cau s/n,900000,12,486
Chalet,Can Guilana 1,1200000,3,60
Piso,Calle Migdia,99500,2,70
Casa Rural,Plaza PLAÇA MAJOR s/n,650000,5,360
Chalet,Carlemany 13,1250000,5,165
Chalet,Calle d'Antoni Ferrer,330000,3,147
Casa Rural,Pont 12,260000,4,500
Piso,Calle de les Filadores 7,185000,4,159
Casa Rural,Barri de Molins 22,650000,4,153
Casa Rural,Sant Sebastià 6,149000,4,122
Piso,Avenida de la Mare de Déu de Montserrat 62,200000,3,109
Chalet,de la volta 35,245000,4,138
Duplex,Canonge Domenech s/n,262000,3,40
Chalet,Calle a 13,832000,4,142
Chalet,Alberes,1070000,4,330
Chalet,Calle Lluís Miró i Plaja 4,600000,4,136
