C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Sevilla,Chalet,Avenida Padre Garcia Tejero,35,6,1774220
Andalucia,Sevilla,Chalet,Plaza Blas Infantes 15,156,4,178500
Andalucia,Sevilla,Piso,Calle Cueva de Menga,100,3,215000
Andalucia,Sevilla,Chalet,Avenida de las Begonias,196,5,840000
Andalucia,Sevilla,Chalet,Calle cordoba,240,3,295000
Andalucia,Sevilla,Piso,Avenida EMILIO LEMOS,77,2,140000
Andalucia,Sevilla,Piso,Calle Alfareria,43,1,169900
Andalucia,Sevilla,Piso,Vista Azul - Consolacion,15,2,86900
Andalucia,Sevilla,Piso,barrio Puerta Carmona-Puerta Osario-Amador de los Rios,152,4,373000
Andalucia,Sevilla,Piso,barrio Parlamento - Torneo,56,1,120000
Andalucia,Sevilla,Piso,Calle Castilla,48,1,169900
Andalucia,Sevilla,Piso,Calle Monte Olivete,104,3,260000
Andalucia,Sevilla,Piso,Avenida Veintiocho de Febrero,120,4,157000
Andalucia,Sevilla,Piso,barrio Puerta Carmona-Puerta Osario-Amador de los Rios,78,3,229000
Andalucia,Sevilla,Piso,Calle Juan Sebastian Elcano,99,3,549000
Andalucia,Sevilla,Piso,Calle QUEVEDO,80,2,105000
Andalucia,Sevilla,Duplex,barrio Encarnacion-Las Setas,6996,1,275000
Andalucia,Sevilla,Piso,Centro,82,3,140000
Andalucia,Sevilla,Chalet,Calle Sierra Bermeja,12385,3,195000
Andalucia,Sevilla,Chalet,Duque de Amores,184,4,325000
Andalucia,Sevilla,Piso,sabiduria,90,3,223510
Andalucia,Sevilla,Chalet,Torrequinto,2150,5,495000
Andalucia,Sevilla,Chalet,Avenida de Espana 75,124,4,245000
Andalucia,Sevilla,Piso,Calle Tajo 107,114,3,148000
Andalucia,Sevilla,Piso,Avenida de Espana 40,94,3,142500
Andalucia,Sevilla,Piso,Nucleo Bolsena 5,142,4,158000
Andalucia,Sevilla,Piso,Calle Manuel Calvo Leal 1,109,3,185000
Andalucia,Sevilla,Chalet,Calle Templarios,140,5,89000
Andalucia,Sevilla,Piso,Arco norte - Avda Espana,75,2,145000
Andalucia,Sevilla,Chalet,Vista Azul - Consolacion,120,3,165000
Andalucia,Sevilla,Piso,barrio Arroyo - Santa Justa,108,3,268000
Andalucia,Sevilla,Piso,Calle Banos 32,47,1,189000
