Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Piso ,Cuesta del Sancti-Spíritus ,525000 ,4,135
Chalet ,Villamayor ,300000 ,3,736
Piso ,Calle Nueva ,79900 ,2,71
Piso ,Calle Independencia 13 ,120000 ,1,52
Piso ,Calle san pablo 96 ,195000 ,1,52
Piso ,Calle san pablo 96 ,325000 ,2,78
Piso ,Calle san pablo 96 ,235000 ,2,72
Piso ,Calle Santa Rita ,101000 ,2,72
Chalet ,Calle Nápoles ,403000 ,3,91
Piso ,Calle Abajo ,209000 ,3,96
Piso ,Via Gran ,430000 ,4,139
Piso ,Calle Bachiller Finardo Valerio ,135000 ,3,91
Ático ,Avenida Portugal ,405000 ,4,88
Piso ,Santa Marta de Tormes ,105000 ,3,90
Piso ,Calle Caseta 2 ,73000 ,2,78
Piso ,Calle Pico de Calvitero ,140000 ,3,102
Piso ,Calle Muñoz Torrero ,250000 ,3,118
Chalet ,Santa Marta de Tormes ,383000 ,5,170
Chalet ,Calle del Prior ,35000 ,3,58
Chalet ,Calle Alondras ,480000 ,5,99
Piso ,Calle Rodríguez Fabres ,230000 ,4,129
Piso ,Calle Carpinteros ,139000 ,3,81
Piso ,Carretera de Ledesma ,99900 ,3,80
Chalet ,Calle Bilbao ,230000 ,5,198
Piso ,Villares de la Reina ,164000 ,3,97
Piso ,Calle Horno ,130000 ,3,92
Piso ,barrio Chinchibarra ,135000 ,4,80
Piso ,La Salle - Vistahermosa ,135000 ,3,114
Chalet ,Carrascal de Barregas ,270000 ,6,175
Piso ,TORO ,495000 ,2,68
Piso ,barrio Centro ,294000 ,2,68
Casa Rural ,Plaza Maestro Manuel de Sena 10 ,172000 ,5,600
Piso ,barrio San Vicente-Las Úrsulas ,435000 ,6,225
Piso ,La Salle - Vistahermosa ,135000 ,3,116
Piso ,Plaza Trujillo 18 ,103000 ,3,85
Piso ,923781510 ,Avenida de Portugal 144 ,194990,40
Chalet ,Espino de la Orbada ,89900 ,3,85
Piso ,Calle Velázquez ,180000 ,3,125
Piso ,Avenida de Italia ,164900 ,2,79
Piso ,Rollo - Puente Ladrillo ,135000 ,2,84
Chalet ,Calle Jazmín ,230000 ,4,150
Piso ,Avenida Portugal 98 ,275500 ,4,120
Chalet ,Plaza Mayor de Maldonado 15 ,128000 ,3,211
Piso ,Rollo - Puente Ladrillo ,190000 ,3,116
Chalet ,Camino Campo ,75000 ,4,155
Piso ,Calle del Príncipe ,161900 ,1,57
Piso ,Avenida de Federico Anaya ,165000 ,6,212
Chalet ,Villamayor ,300000 ,3,40
Piso ,Calle Cabuerco ,53000 ,2,78
Piso ,Calle María Auxiliadora ,171900 ,1,45
Ático ,Plaza PARQUE VALHONDO 25 ,142000 ,2,80
Piso ,Plaza DE TRUJILLO s/n ,99900 ,3,99
Piso ,Calle de Luis Anaya 20 ,64000 ,2,100
Piso ,Calle Islas Canarias ,232000 ,4,137
Piso ,barrio Sancti Spiritus-San Juan ,525000 ,4,121
Ático ,Paseo Bajada del Río ,100000 ,1,45
Chalet ,Eras 10 ,169000 ,4,260
Piso ,Calle de Jesús Arambarri ,120000 ,2,73
Piso ,Calle Alfonso de Castro ,240000 ,3,102
Piso ,Calle Jamaica 2 ,126000 ,2,72
Chalet ,Calle Carretera ,725000 ,5,191
Piso ,Gardenia 13 ,132900 ,3,115
Piso ,Calzada de Valdunciel ,72000 ,2,80
Piso ,San José - Parador - Zurguen ,187500 ,2,69
Piso ,Calle de la Chinchibarra ,210000 ,4,91
Chalet ,San Cristobal de la Cuesta ,82000 ,2,80
Piso ,Calle Limón ,115000 ,3,118
Piso ,Colombia ,149000 ,3,95
Piso ,Calle Rodillo ,195000 ,3,116
Chalet ,Cabrerizos ,254500 ,4,256
Piso ,barrio Garrido sur ,125000 ,1,57
Piso ,Calle Sol Oriente 11 ,525000 ,4,125
Piso ,barrio Chinchibarra ,210000 ,4,148
Piso ,Paseo de Canalejas ,350000 ,3,119
Piso ,Calle Rodillo ,195000 ,3,87
Piso ,barrio Chinchibarra ,210000 ,4,153
Ático ,Calle Ruta de la Plata ,85000 ,3,140
Piso ,Castellanos de Moriscos ,70000 ,2,60
Piso ,Calle ALCALDE GARCIA PEÑUELA ,84600 ,3,89
Chalet ,Parque Picasso ,190000 ,3,103
Piso ,Calle Calleja 5 ,85000 ,1,41
Piso ,Calle Licenciados ,165000 ,3,90
Piso ,Calle Santa Brígida ,120000 ,1,52
Chalet ,Buenavista ,400000 ,4,153
Piso ,Plaza REAL 7 ,60000 ,2,70
Chalet ,Calle Ancha 13 ,285000 ,11,658
Piso ,Calle Primero de Mayo 26 ,200000 ,3,82
Chalet ,Villamayor ,172425 ,4,130
Piso ,Aldeatejada ,95000 ,2,79
Piso ,Calle Bachiller Finardo Valerio 9 ,135000 ,3,116
Chalet ,San José - Parador - Zurguen ,188050 ,3,117
Piso ,Miguel Angel 15 ,225000 ,3,110
Chalet ,Calle Dimanas ,280000 ,4,500
Piso ,Calle Bolivia 5 ,187000 ,4,106
Piso ,Guzman bueno 2 -4 ,162000 ,3,97
Chalet ,Calle Relatores 20 ,85000 ,3,120
