C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Galicia,Pontevedra,Piso,Avenida de Redondela 148,80.0,2,147000
Galicia,Pontevedra,Piso,EP-9211,81.14,2,195000
Galicia,Pontevedra,Chalet,Area Peitieiros,87.0,3,285000
Galicia,Pontevedra,Piso,Calle Victoria,75.0,2,119000
Galicia,Pontevedra,Piso,Carretera Gondar,45.0,1,85000
Galicia,Pontevedra,Piso,Calle Conde de Torrecedeira,116.0,3,200000
Galicia,Pontevedra,Piso,Avenida Garcia Barbon,123.0,4,295000
Galicia,Pontevedra,Chalet,Vinquino - Vento 162,138.0,4,379000
Galicia,Pontevedra,Piso,Avenida Rosalia de Castro 54,113.0,3,160000
Galicia,Pontevedra,Chalet,Lameira,1.1,5,595000
Galicia,Pontevedra,Chalet,Camino dos Linares,50.0,5,685000
Galicia,Pontevedra,Piso,Calle Zamora,280.0,5,550000
Galicia,Pontevedra,Chalet,Camino do Castanal,143.0,4,455000
Galicia,Pontevedra,Piso,Calle do Ecuador,100.0,3,349000
Galicia,Pontevedra,Duplex,Plaza Francisco Fernandez del Riego,64.0,2,330000
Galicia,Pontevedra,Chalet,Lugar Pineiros,690.0,4,350000
Galicia,Pontevedra,Piso,Avenida GARCIA BARBON,140.0,4,210000
Galicia,Pontevedra,Piso,Calle Madrid,75.0,2,295000
Galicia,Pontevedra,Duplex,Carretera Bahina,113.0,3,360000
Galicia,Pontevedra,Piso,Fonte de Ons,75.0,2,159000
Galicia,Pontevedra,Piso,Calle de Vigo,62.0,2,215000
Galicia,Pontevedra,Chalet,Camino Salgueiro s/n,102.0,3,480000
Galicia,Pontevedra,Chalet,Calle Carballinos 30,125.0,4,760000
Galicia,Pontevedra,Piso,Calle Colon 11,60.0,2,590000
Galicia,Pontevedra,Piso,1a Travesia de Santiago de Vigo 11,107.0,3,660000
Galicia,Pontevedra,Atico,Calle de Galicia,117.0,3,125000
Galicia,Pontevedra,Piso,Avenida Virxinia Pereira Renda 2,66.0,2,175000
Galicia,Pontevedra,Duplex,Calle do Conde de Torrecedeira,196.0,5,325000
Galicia,Pontevedra,Piso,Avenida Gran Via,143.0,4,320000
Galicia,Pontevedra,Piso,Calle de Bolivia,169.0,5,460000
Galicia,Pontevedra,Piso,Calle do Doutor Cadaval,37.0,5,397000
Galicia,Pontevedra,Piso,Calle do Regueiro,138.0,4,345000
Galicia,Pontevedra,Chalet,Baiona,667.0,3,450000
Galicia,Pontevedra,Piso,Calle do Progreso,65.0,2,179000
Galicia,Pontevedra,Atico,Calle do Profesor Hermida,99.0,2,350000
Galicia,Pontevedra,Chalet,Lugar Areas,142.0,4,565000
Galicia,Pontevedra,Chalet,Lugar Areas,135.0,4,555000
Galicia,Pontevedra,Atico,Fonte de Ons,78.0,2,185000
Galicia,Pontevedra,Piso,Calle Fonte de Ons - Revolta,44.0,1,124000
Galicia,Pontevedra,Piso,Calle Arturo Fontan Bouzas,82.0,3,160000
Galicia,Pontevedra,Atico,Camino de Circunvalacion,65.0,2,180000
Galicia,Pontevedra,Piso,Calle Jacinto Benavente 15,116.0,3,405000
Galicia,Pontevedra,Atico,PO-504 42,60.0,2,110000
Galicia,Pontevedra,Piso,Calle Jacinto Benavente 15,96.0,3,305000
Galicia,Pontevedra,Piso,Calle Jacinto Benavente 15,155.0,4,335000
Galicia,Pontevedra,Piso,La Lanzada s/n,51.0,1,126000
Galicia,Pontevedra,Piso,Calle do Marques de Valladares,106.0,3,600000
Galicia,Pontevedra,Piso,Calle Colon 11,146.0,4,750000
Galicia,Pontevedra,Piso,PO-317 70,72.0,2,135000
Galicia,Pontevedra,Chalet,Barro Barreiras 17,109.0,3,430000
Galicia,Pontevedra,Piso,La Lanzada s/n,51.0,1,126000
Galicia,Pontevedra,Piso,Calle Ourense,74.0,3,360000
Galicia,Pontevedra,Piso,Calle de Garcia Barbon,123.0,4,295000
Galicia,Pontevedra,Chalet,Camino de Bembrive,1.55,8,950000
Galicia,Pontevedra,Atico,Outeiro -Raxo,76.0,2,150000
Galicia,Pontevedra,Piso,Calle San Salvador,237.0,6,599000
Galicia,Pontevedra,Piso,Avenida de Balaidos,101.0,4,182000
Galicia,Pontevedra,Chalet,Camino Sixtro,318.0,6,324900
Galicia,Pontevedra,Piso,Calle Canadelo Alto,61.0,2,159000
Galicia,Pontevedra,Piso,Calle de Jenaro de la Fuente,90.0,2,169000
Galicia,Pontevedra,Chalet,Rabunade,600.0,3,354000
Galicia,Pontevedra,Piso,Calle das Teixugueiras 1,120.0,3,226000
Galicia,Pontevedra,Chalet,Calle Ourense,240.0,6,299000
Galicia,Pontevedra,Chalet,Rua do Arquitecto Antonio Cominges,1.3,6,3200000
Galicia,Pontevedra,Piso,Calle Arturo Fontan Bouzas,100.0,3,165000
Galicia,Pontevedra,Piso,Calle Abeleira Menendez,110.0,3,260000
Galicia,Pontevedra,Piso,Calle Zamora,178.0,5,515000
Galicia,Pontevedra,Piso,Calle Rosalia de Castro,102.0,3,375000
Galicia,Pontevedra,Atico,Calle do Progreso,70.0,4,475000
Galicia,Pontevedra,Chalet,Calle de Arquitecto Gomez Roman,380.0,4,990000
Galicia,Pontevedra,Chalet,O Pazo morana,200.0,3,205000
Galicia,Pontevedra,Piso,barrio Berbes - Peritos,117.0,3,220000
Galicia,Pontevedra,Atico,Ramon Cabanillas,105.0,3,350000
Galicia,Pontevedra,Casa Rural,Calle Lubian,130.0,4,259000
Galicia,Pontevedra,Chalet,Calle Pereiras Navia,150.0,6,825000
Galicia,Pontevedra,Piso,La Seca - Los Salguerinos,150.0,4,395000
Galicia,Pontevedra,Piso,Calle Ourense,120.0,3,315000
Galicia,Pontevedra,Chalet,Calle de Canido,590.0,4,1100000
Galicia,Pontevedra,Piso,Mondariz-Balneario,98.0,3,180000
Galicia,Pontevedra,Chalet,Avenida Castelao,195.0,5,549000
Galicia,Pontevedra,Piso,Calle Progreso,15.0,3,275000
Galicia,Pontevedra,Chalet,Lugar de Areas,121.0,4,598000
Galicia,Pontevedra,Chalet,Camino de Vilaverde,24.0,4,340000
Galicia,Pontevedra,Chalet,Calle Areas,957.0,4,930000
Galicia,Pontevedra,Chalet,LG Costa,12.0,3,289000
Galicia,Pontevedra,Chalet,Lugar O Casal,179.0,3,400000
Galicia,Pontevedra,Casa Rural,Lugar,400.0,5,830000
Galicia,Pontevedra,Chalet,Calle Areas,957.0,4,930000
Galicia,Pontevedra,Piso,barrio Berbes - Peritos,80.0,3,220000
Galicia,Pontevedra,Chalet,Coiro,90.0,4,880000
Galicia,Pontevedra,Chalet,Calle de Canido,590.0,4,1100000
Galicia,Pontevedra,Piso,Calle Ourense,120.0,3,315000
Galicia,Pontevedra,Chalet,Tomino,100.0,3,276000
Galicia,Pontevedra,Piso,Calle da Guarda,158.0,4,175000
Galicia,Pontevedra,Chalet,Avenida Ricardo Mella,199.0,5,750000
Galicia,Pontevedra,Atico,Calle de Madrid,117.0,3,600000
Galicia,Pontevedra,Chalet,Calle Arquitecto Antonio Comingues,262.0,7,3200000
