C. Autónoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla y León,Valladolid,Chalet,Camino a Arroyo 5,200,4,245000
Castilla y León,Valladolid,Chalet,Loma s/n,178,5,290000
Castilla y León,Valladolid,Chalet,montico 404,281,7,475000
Castilla y León,Valladolid,Chalet,Covaresa - Parque Alameda,161,5,295000
Castilla y León,Valladolid,Piso,Calle Nogal 12,79,3,144000
Castilla y León,Valladolid,Chalet,Prado,139,4,305000
Castilla y León,Valladolid,Piso,Calle Jupiter,6685,2,186000
Castilla y León,Valladolid,Piso,Calle Miguel Delibes,157,4,209000
Castilla y León,Valladolid,Piso,Calle del Pelicano,121,4,104500
Castilla y León,Valladolid,Piso,Calle de Joaquin Velasco Martin,156,4,345000
Castilla y León,Valladolid,Chalet,Calle de la Darbuca 67,510,5,262000
Castilla y León,Valladolid,Chalet,Calle Rio Esgueva,109,3,97000
Castilla y León,Valladolid,Atico,Calle Mantilla,143,3,490000
Castilla y León,Valladolid,Chalet,Plaza Parque,169,5,129000
Castilla y León,Valladolid,Piso,Calle Juan de Juni 3,97,3,290000
Castilla y León,Valladolid,Chalet,Camino Palomares,167,5,204900
Castilla y León,Valladolid,Chalet,Calle Zapardiel,121,4,170000
Castilla y León,Valladolid,Piso,Calle del Arzobispo Jose Delicado,151,4,245000
Castilla y León,Valladolid,Chalet,Carretera de la Mota,88,3,169900
Castilla y León,Valladolid,Chalet,CATALPAS 12,200,3,229000
Castilla y León,Valladolid,Piso,Calle Parque Arturo Leon s/n H4,91,3,145000
Castilla y León,Valladolid,Piso,Plaza Marti y Monso,120,4,650000
Castilla y León,Valladolid,Piso,Plaza Marti y Monso,122,4,650000
Castilla y León,Valladolid,Chalet,Plaza Mayor s/n,137,4,550000
Castilla y León,Valladolid,Chalet,Calle del Nino,478,5,700000
Castilla y León,Valladolid,Chalet,Aldeamayor de San Martin,163,5,450000
Castilla y León,Valladolid,Piso,Puente la Reina 8,81,3,97000
Castilla y León,Valladolid,Piso,Arco de Ladrillo 12,89,3,189000
Castilla y León,Valladolid,Piso,Arco de Ladrillo 3,65,2,130000
Castilla y León,Valladolid,Piso,883870098,592,199900,Avenida Medina del Campo 15
Castilla y León,Valladolid,Piso,Paseo del Hospital Militar 11,73,2,165000
Castilla y León,Valladolid,Piso,Caridad 1,140,3,410000
Castilla y León,Valladolid,Chalet,Aneto 3,157,4,295000
Castilla y León,Valladolid,Chalet,miguel delibes 11,193,5,210000
Castilla y León,Valladolid,Piso,Plaza de la Rinconada,224,6,490000
Castilla y León,Valladolid,Casa Rural,Camino la fuente 3,1250,6,117000
Castilla y León,Valladolid,Chalet,Calle Calvario,293,4,68000
Castilla y León,Valladolid,Piso,Calle Doce de Octubre,80,3,179000
Castilla y León,Valladolid,Piso,Calle del Viaje de Aguas,79,2,179000
Castilla y León,Valladolid,Piso,Calle de Santiago,125,4,590000
Castilla y León,Valladolid,Chalet,Calle de Miriam Blasco,175,5,379900
Castilla y León,Valladolid,Piso,Calle Italia,105,3,190000
Castilla y León,Valladolid,Duplex,Calle Francisco Vitoria,111,3,174900
Castilla y León,Valladolid,Piso,Calle del Doctor Sanchez Villares,114,3,225000
Castilla y León,Valladolid,Piso,Calle de Nicomedes Sanz 10,144,3,273000
Castilla y León,Valladolid,Piso,Calle Federico Landrove Moino 11,91,3,179000
Castilla y León,Valladolid,Piso,Paseo del Hospital Militar,67,2,125000
Castilla y León,Valladolid,Chalet,Calle Perez de Ayala,126,4,379000
Castilla y León,Valladolid,Piso,Calle del Monasterio San Millan de la Cogolla 1,81,3,228000
Castilla y León,Valladolid,Piso,Calle de las Mieses,154,4,199900
Castilla y León,Valladolid,Piso,Paseo de Zorrilla,100,4,264000
Castilla y León,Valladolid,Chalet,Calle Paraiso 24,95,3,164000
Castilla y León,Valladolid,Piso,Calle de Teresa Gil,69,2,129900
Castilla y León,Valladolid,Piso,Paseo de Zorrilla,135,4,168000
Castilla y León,Valladolid,Chalet,Camino Viejo de Simancas esq c/ la Valdavia s/n,0,4,470000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera,67,2,210000
Castilla y León,Valladolid,Chalet,Camino Viejo de Simancas esq c/ la Valdavia s/n,0,4,560000
Castilla y León,Valladolid,Piso,Avenida de Irun,92,3,123500
Castilla y León,Valladolid,Piso,libertad 3,174,5,340000
Castilla y León,Valladolid,Piso,Calle Sierra de la demanda s/n,72,3,277000
Castilla y León,Valladolid,Piso,Avenida Segovia,78,2,95000
Castilla y León,Valladolid,Piso,Calle Sierra de la demanda s/n,72,2,246000
Castilla y León,Valladolid,Piso,Calle Sierra de la demanda s/n,72,3,277000
Castilla y León,Valladolid,Piso,Calle Sierra de la demanda s/n,72,4,362000
Castilla y León,Valladolid,Piso,libertad 3,179,5,340000
Castilla y León,Valladolid,Chalet,Sierra de Gredos 16,700,4,205000
Castilla y León,Valladolid,Chalet,Calle Fuente de los Titanes 24,160,4,233900
Castilla y León,Valladolid,Piso,Paseo de Zorrilla,72,2,195000
Castilla y León,Valladolid,Piso,Calle Villanubla,117,3,69000
Castilla y León,Valladolid,Piso,Calle del Monasterio de Santo Domingo de Silos 6,102,3,315000
Castilla y León,Valladolid,Piso,Plaza salvador 6,10,3,539000
Castilla y León,Valladolid,Duplex,Calle Juan Garcia Hortelano 27,82,2,209000
Castilla y León,Valladolid,Piso,Avenida Juan de Austria,90,3,110000
Castilla y León,Valladolid,Chalet,Plaza MARQUES DE LA ENSENADA 4,104,5,650000
Castilla y León,Valladolid,Chalet,Calle Parsifal,400,5,550000
Castilla y León,Valladolid,Piso,Calle de Montes y Martin-Baro,130,4,199999
Castilla y León,Valladolid,Piso,Calle Santa Maria de la Cabeza,116,3,163000
Castilla y León,Valladolid,Piso,Paseo del Hospital Militar,118,3,88000
Castilla y León,Valladolid,Chalet,Calle Gardenia,1600,3,175000
Castilla y León,Valladolid,Piso,Calle Arca Real,94,3,64000
Castilla y León,Valladolid,Piso,Calle del Monasterio de Santa Maria de Montserrat,65,2,179000
Castilla y León,Valladolid,Chalet,Calle Arrabal,146,4,198000
Castilla y León,Valladolid,Chalet,Lopez de Legazpi,181,5,398000
Castilla y León,Valladolid,Piso,Calle del Monasterio San Millan de la Cogolla,105,3,228000
Castilla y León,Valladolid,Piso,Calle Nunez de Arce,103,3,295000
Castilla y León,Valladolid,Piso,Calle de Teresa Gil,171,5,400000
Castilla y León,Valladolid,Piso,Calle San Lorenzo,177,4,390000
Castilla y León,Valladolid,Piso,Calle San Luis,132,4,240000
Castilla y León,Valladolid,Chalet,Calle Santiago Amon,270,3,295000
Castilla y León,Valladolid,Piso,Circular - Vadillos,54,1,89900
Castilla y León,Valladolid,Piso,San Juan - Batallas,100,3,125000
Castilla y León,Valladolid,Piso,Calle Colibri,90,3,139900
Castilla y León,Valladolid,Atico,Calle Pato 4,10,3,199000
Castilla y León,Valladolid,Atico,Calle la Guindalera,98,3,215000
Castilla y León,Valladolid,Chalet,Calle Severo Ochoa,120,4,249500
Castilla y León,Valladolid,Piso,Calle Mino,104,4,169900
Castilla y León,Valladolid,Piso,Parquesol,95,3,235000
Castilla y León,Valladolid,Piso,Urbanizacion Lavaderos s/n,117,3,167000
Castilla y León,Valladolid,Chalet,Calle Arribes del Duero,285,6,299900
Castilla y León,Valladolid,Piso,Avenida Ramon y Cajal,74,3,136000
Castilla y León,Valladolid,Chalet,Calle Parva,178,3,260000
Castilla y León,Valladolid,Chalet,Calle Arribes del Duero,221,3,177000
Castilla y León,Valladolid,Chalet,Penafiel,124,4,169900
Castilla y León,Valladolid,Piso,Plaza Madrid 3,119,4,265000
Castilla y León,Valladolid,Piso,Leon 12,96,3,229000
Castilla y León,Valladolid,Piso,Calle de San Quirce,104,3,194900
Castilla y León,Valladolid,Chalet,Penafiel,107,3,179000
Castilla y León,Valladolid,Atico,Arco de Ladrillo 33,15,1,190000
Castilla y León,Valladolid,Piso,Centro,150,5,359000
Castilla y León,Valladolid,Casa Rural,Curiel,133,4,310000
Castilla y León,Valladolid,Piso,Calle de Enrique Cubero,148,4,250000
Castilla y León,Valladolid,Chalet,Mojados,96,3,295000
Castilla y León,Valladolid,Chalet,Villanubla,189,3,140000
Castilla y León,Valladolid,Piso,Calle Padre Chaminade s/n,116,3,299000
Castilla y León,Valladolid,Piso,Calle Trilla,104,3,200000
Castilla y León,Valladolid,Casa Rural,Simancas,86,3,252900
Castilla y León,Valladolid,Casa Rural,La Pedraja de Portillo,305,8,599000
Castilla y León,Valladolid,Piso,Carromajada 31,112,3,185000
Castilla y León,Valladolid,Piso,maria zambrano 7,116,3,85000
Castilla y León,Valladolid,Piso,Avenida los cerros,88,3,192000
Castilla y León,Valladolid,Piso,Carretera de Rueda 35,105,3,132000
Castilla y León,Valladolid,Chalet,Calle Ladera del Sol 16,158,4,695000
Castilla y León,Valladolid,Piso,Calle Delicias,102,3,110000
Castilla y León,Valladolid,Piso,Calle Italia,86,3,99900
Castilla y León,Valladolid,Piso,Laguna de Duero,100,4,159900
Castilla y León,Valladolid,Duplex,Calle Garcia Valladolid 2,79,2,299000
Castilla y León,Valladolid,Chalet,Calle de la Campana 18,136,4,245000
Castilla y León,Valladolid,Atico,Independencia 10,83,1,160000
Castilla y León,Valladolid,Piso,Calle Pedro Perez Villar 2,7,3,167000
Castilla y León,Valladolid,Chalet,Plaza del Generalisimo 1,104,3,180000
Castilla y León,Valladolid,Piso,Calle Monasterio San Juan de la Pena,81,3,263000
Castilla y León,Valladolid,Chalet,Calle German Gamazo y Calvo 51,115,3,207000
Castilla y León,Valladolid,Chalet,Calle del Arca Real 227,124,4,299000
Castilla y León,Valladolid,Chalet,Calle Bodegas 52,318,3,139500
Castilla y León,Valladolid,Piso,Calle 3 de Abril,102,3,139900
Castilla y León,Valladolid,Chalet,Avenida Espadana 6,122,4,245000
Castilla y León,Valladolid,Chalet,Calle del Sauce 6,40,3,127000
Castilla y León,Valladolid,Piso,Paseo Farnesio,83,3,84500
Castilla y León,Valladolid,Piso,Donantes de sangre,83,3,100000
Castilla y León,Valladolid,Piso,Paseo de Juan Carlos I,110,3,99000
Castilla y León,Valladolid,Piso,Calle Arrabal,65,2,119900
Castilla y León,Valladolid,Atico,Estadio s/n,55,1,95000
Castilla y León,Valladolid,Chalet,Armas 1,243,6,165000
Castilla y León,Valladolid,Piso,Camino Galera 1,64,2,85000
Castilla y León,Valladolid,Chalet,Avenida Castilla y Leon 95,215,6,545000
Castilla y León,Valladolid,Atico,Calle QUEBRADAS 23,45,1,91000
Castilla y León,Valladolid,Chalet,Av Jose Zorrilla s/n,127,4,226000
Castilla y León,Valladolid,Atico,Rollo 2,77,2,89900
Castilla y León,Valladolid,Chalet,Avenida Espadana 6,155,4,245000
Castilla y León,Valladolid,Chalet,Calle Alemania 9 - 11,1875,7,1250000
Castilla y León,Valladolid,Chalet,Rosa Chacel 3,108,3,245000
Castilla y León,Valladolid,Piso,Calle la Barca 1,72,2,83000
Castilla y León,Valladolid,Chalet,Calle del Sauce 6,40,3,127000
Castilla y León,Valladolid,Chalet,Calle del Veintinueve de Diciembre 62,105,3,166000
Castilla y León,Valladolid,Piso,Calle Arrabal,65,2,119900
Castilla y León,Valladolid,Piso,Calle 3 de Abril,110,3,139900
Castilla y León,Valladolid,Chalet,La Farola s/n,233,6,340000
Castilla y León,Valladolid,Piso,Paseo de Juan Carlos I,106,3,99000
Castilla y León,Valladolid,Piso,Donantes de sangre,92,3,100000
Castilla y León,Valladolid,Piso,Paseo Farnesio,96,3,84500
Castilla y León,Valladolid,Atico,Estadio s/n,59,1,85000
Castilla y León,Valladolid,Piso,Calle granada,70,2,117000
Castilla y León,Valladolid,Chalet,Calle Madrono 71,325,4,442000
Castilla y León,Valladolid,Chalet,Calle Real 9,221,4,67000
Castilla y León,Valladolid,Chalet,Calle Tiruelo 14,270,4,46000
Castilla y León,Valladolid,Piso,NUNEZ DE ARCE 2,67,2,253000
Castilla y León,Valladolid,Piso,Avenida del Estadio 27,107,3,149000
Castilla y León,Valladolid,Chalet,Calle Goyescas 2,156,4,498000
Castilla y León,Valladolid,Chalet,Av de las Medulas 23,1007,4,385000
Castilla y León,Valladolid,Piso,TIERRA DE SORIA 5,89,3,186500
Castilla y León,Valladolid,Piso,carcaba,5,2,147000
Castilla y León,Valladolid,Piso,Paseo Farnesio,157,4,159900
Castilla y León,Valladolid,Piso,Calle Santa Engracia 3,90,3,76000
Castilla y León,Valladolid,Casa Rural,espliego,37,1,125000
Castilla y León,Valladolid,Piso,Plaza Ronda,77,2,128000
Castilla y León,Valladolid,Duplex,SABANO,188,5,325000
Castilla y León,Valladolid,Chalet,Ronda de la Iglesia,229,6,399000
Castilla y León,Valladolid,Piso,Calle Agustina de Aragon 2,87,3,100000
Castilla y León,Valladolid,Atico,Calle Dojuelo,77,2,130000
Castilla y León,Valladolid,Chalet,Fuente el Cisne,147,4,215000
Castilla y León,Valladolid,Chalet,Calle Hoyo de la Arena 28,113,3,125000
Castilla y León,Valladolid,Chalet,Ronda,179,5,410000
Castilla y León,Valladolid,Duplex,SABANO,175,5,325000
Castilla y León,Valladolid,Piso,Plaza Ronda,67,2,128000
Castilla y León,Valladolid,Chalet,Calle Extramuros 24,87,3,179500
Castilla y León,Valladolid,Piso,SAN MIGUEL,88,3,61500
Castilla y León,Valladolid,Atico,Calle Dojuelo,69,2,130000
Castilla y León,Valladolid,Piso,Centro,54,1,215000
Castilla y León,Valladolid,Chalet,Sara Martin,192,4,281000
Castilla y León,Valladolid,Chalet,fresno,140,4,343000
Castilla y León,Valladolid,Chalet,siervas de jesus,167,5,390000
Castilla y León,Valladolid,Piso,Calle El Brezo s/n,34,3,171307
Castilla y León,Valladolid,Piso,Ronda Especeria,55,1,76000
Castilla y León,Valladolid,Piso,Plaza Mayor,94,3,89000
Castilla y León,Valladolid,Chalet,Calle de la Viesca,117,3,105000
Castilla y León,Valladolid,Piso,Calle Colmenares 1,88,3,395000
Castilla y León,Valladolid,Piso,Calle la Guindalera,72,2,105000
Castilla y León,Valladolid,Duplex,Penafiel,87,3,160000
Castilla y León,Valladolid,Chalet,Penafiel,113,3,196000
Castilla y León,Valladolid,Piso,Penafiel,86,3,120000
Castilla y León,Valladolid,Chalet,Calle Real,288,6,229000
Castilla y León,Valladolid,Piso,Calle Arribes del Duero,112,3,127000
Castilla y León,Valladolid,Piso,Paseo de San Vicente,97,3,169000
Castilla y León,Valladolid,Chalet,Penafiel,222,5,139000
Castilla y León,Valladolid,Piso,Calle Laguna,94,3,135000
Castilla y León,Valladolid,Piso,Calle Ebro,77,3,95000
Castilla y León,Valladolid,Chalet,FraccCanada Real,174,5,172000
Castilla y León,Valladolid,Piso,Avenida de Gijon 16,93,3,165000
Castilla y León,Valladolid,Chalet,Calle Teniente Velasco,187,5,87000
Castilla y León,Valladolid,Chalet,Tudela de Duero,310,3,159000
Castilla y León,Valladolid,Piso,Teresa Gil s/n,193,5,430000
Castilla y León,Valladolid,Piso,Calle Federico Landrove Moino 1,105,4,225000
Castilla y León,Valladolid,Chalet,Simancas,141,4,250000
Castilla y León,Valladolid,Chalet,Canada Real 39,130,0,199800
Castilla y León,Valladolid,Piso,Calle de Boston,102,3,95000
Castilla y León,Valladolid,Piso,Calle de Boston,70,2,65000
Castilla y León,Valladolid,Piso,Calle de Enrique Cubero,80,3,230000
Castilla y León,Valladolid,Piso,Cisterniga,86,3,112000
Castilla y León,Valladolid,Chalet,Abrojo 2,197,5,430000
Castilla y León,Valladolid,Chalet,Santibanez de Valcorba,197,5,125000
Castilla y León,Valladolid,Piso,jupiter 1,116,3,210000
Castilla y León,Valladolid,Chalet,Calle la Traviata 33,171,5,319000
Castilla y León,Valladolid,Piso,Calle del Amor de Dios 33,101,3,125000
Castilla y León,Valladolid,Chalet,Calle la Traviata 33,200,5,319000
Castilla y León,Valladolid,Piso,Calle Caballeria 1,64,2,107500
Castilla y León,Valladolid,Piso,Calle Laguna 15,78,2,118100
Castilla y León,Valladolid,Chalet,Calvario 21,106,3,95000
Castilla y León,Valladolid,Chalet,Haya s/n,80,3,369000
Castilla y León,Valladolid,Chalet,encina 11,103,3,900000
Castilla y León,Valladolid,Chalet,Plaza de la Iglesia 7,147,4,15000
Castilla y León,Valladolid,Chalet,Calle Onesimo Redondo 35 -25,126,4,95000
Castilla y León,Valladolid,Chalet,Calle Amargura 7,137,4,99500
Castilla y León,Valladolid,Chalet,Iglesia 1,176,5,187500
Castilla y León,Valladolid,Piso,jupiter 1,96,3,210000
Castilla y León,Valladolid,Piso,Avenida de Salamanca 3,86,3,290000
Castilla y León,Valladolid,Chalet,Carretera de Ampudia Quintanilla Corcos de Valladolid 1,50000,6,990000
Castilla y León,Valladolid,Casa Rural,Posito 4,91,3,29855
Castilla y León,Valladolid,Piso,Nunez de Arce 23,129,4,440000
Castilla y León,Valladolid,Piso,Francisco Suarez 5,63,2,143000
Castilla y León,Valladolid,Chalet,Plaza Exconvento s/n,214,6,1800000
Castilla y León,Valladolid,Duplex,Calle Estadio s/n,92,3,495000
Castilla y León,Valladolid,Chalet,Haya s/n,104,3,374000
Castilla y León,Valladolid,Casa Rural,Extrarradio parcela 8 s/n,901,8,120000
Castilla y León,Valladolid,Chalet,La Overuela s/n,138,4,230000
Castilla y León,Valladolid,Chalet,Covaresa s/n,149,4,299900
Castilla y León,Valladolid,Piso,Avenida de Gijon,119,3,165000
Castilla y León,Valladolid,Atico,Covaresa s/n,107,3,280000
Castilla y León,Valladolid,Piso,General Almirante s/n,184,5,250000
Castilla y León,Valladolid,Chalet,Calle Fuente 8,53,1,34000
Castilla y León,Valladolid,Chalet,Plaza Mayor s/n,168,5,380000
Castilla y León,Valladolid,Chalet,El Soto 1,170,5,320000
Castilla y León,Valladolid,Casa Rural,Norte 2,242,6,57000
Castilla y León,Valladolid,Chalet,encinas 35,66,2,115000
Castilla y León,Valladolid,Chalet,Calle de Villabanez 111,93,3,60000
Castilla y León,Valladolid,Chalet,Aldeamayor Gol s/n,94,3,307000
Castilla y León,Valladolid,Chalet,El Pichon s/n,161,5,450000
Castilla y León,Valladolid,Chalet,Aldeamayor Golf s/n,92,3,260000
Castilla y León,Valladolid,Chalet,Parquesol s/n,167,5,475000
Castilla y León,Valladolid,Piso,Calle Labradores 1,113,3,179900
Castilla y León,Valladolid,Chalet,El Soto s/n,138,4,259000
Castilla y León,Valladolid,Chalet,Calle la Carcava 3,89,3,95000
Castilla y León,Valladolid,Piso,Calle Subida Camino de las Bodegas 2,166,5,140000
Castilla y León,Valladolid,Chalet,Canada Real s/n,157,4,339900
Castilla y León,Valladolid,Chalet,Calle de Villabanez 111,110,3,60000
Castilla y León,Valladolid,Chalet,Aldeamayor Golf s/n,195,5,367000
Castilla y León,Valladolid,Chalet,Aldeamayor Golf s/n sn,125,4,227000
Castilla y León,Valladolid,Piso,Calle Subida Camino de las Bodegas 2,184,5,140000
Castilla y León,Valladolid,Chalet,Plaza Exconvento s/n,236,6,1800000
Castilla y León,Valladolid,Chalet,Las Salinas s/n,95,3,295000
Castilla y León,Valladolid,Chalet,Aldeamayor Gol s/n,96,3,307000
Castilla y León,Valladolid,Chalet,Calle Colonia 20,159,4,468000
Castilla y León,Valladolid,Chalet,Pago La Barca s/n,123,4,390000
Castilla y León,Valladolid,Piso,Poniente 4,114,3,269870
Castilla y León,Valladolid,Chalet,Calle la Carcava 3,101,3,95000
Castilla y León,Valladolid,Piso,Francisco Suarez 5,79,2,143000
Castilla y León,Valladolid,Chalet,Simancas s/n,191,5,525000
Castilla y León,Valladolid,Piso,Plaza Mayor de la Hispanidad 36,81,3,164900
Castilla y León,Valladolid,Piso,Hospital Militar 39,168,5,320000
Castilla y León,Valladolid,Chalet,Covaresa s/n,124,4,299900
Castilla y León,Valladolid,Piso,Nicolas Salmeron 30,81,3,147000
Castilla y León,Valladolid,Atico,Covaresa s/n,94,3,280000
Castilla y León,Valladolid,Chalet,Plaza Mayor s/n,172,5,380000
Castilla y León,Valladolid,Piso,Calle Cabo Noval,71,3,95000
Castilla y León,Valladolid,Piso,Calle Urraca 21,82,3,55500
Castilla y León,Valladolid,Piso,Calle VALLADOLID,87,3,106000
Castilla y León,Valladolid,Piso,Calle de Portillo de Balboa,80,3,118000
Castilla y León,Valladolid,Chalet,Quintanilla de Onesimo,186,4,150000
Castilla y León,Valladolid,Duplex,Calle Santuario 2,95,3,693663
Castilla y León,Valladolid,Piso,Calle Santuario 2,118,3,510316
Castilla y León,Valladolid,Piso,Calle Marcos Salgueiro,91,3,99000
Castilla y León,Valladolid,Piso,Calle Santuario 2,69,2,391433
Castilla y León,Valladolid,Piso,Penafiel,139,4,63000
Castilla y León,Valladolid,Piso,Calle Santuario 2,118,3,553782
Castilla y León,Valladolid,Duplex,Calle Santuario 2,129,4,822910
Castilla y León,Valladolid,Duplex,Calle Santuario 2,131,4,614857
Castilla y León,Valladolid,Duplex,Calle Santuario 2,110,3,698173
Castilla y León,Valladolid,Piso,Calle Santuario 2,54,1,325602
Castilla y León,Valladolid,Duplex,Calle Santuario 2,146,4,727135
Castilla y León,Valladolid,Casa Rural,Calle Pozo 1,47,0,1950
Castilla y León,Valladolid,Piso,Calle de Ebanisteria,4479,1,185000
Castilla y León,Valladolid,Casa Rural,La Pedrera - Valdunquillo,120,5,32000
Castilla y León,Valladolid,Piso,Calle de Ebanisteria,4479,1,185000
Castilla y León,Valladolid,Casa Rural,CL-601 22,36,4,560000
Castilla y León,Valladolid,Duplex,Calle Paraiso 12,214,4,664900
Castilla y León,Valladolid,Duplex,Calle Expositos 17,187,4,850000
Castilla y León,Valladolid,Piso,Calle Gamazo 14,190,1,170000
Castilla y León,Valladolid,Piso,Calle Aragoneses,115,3,80000
Castilla y León,Valladolid,Piso,Paseo de Zorrilla 18,380,5,840000
Castilla y León,Valladolid,Chalet,Calle Santiago Ramon y Cajal 5,1350,4,499000
Castilla y León,Valladolid,Piso,Calle de los Moros 4,94,3,241500
Castilla y León,Valladolid,Chalet,Calle Teniente Velasco,85,3,55000
Castilla y León,Valladolid,Piso,Calle NUEVA DEL CUARTEL,99,3,60700
Castilla y León,Valladolid,Chalet,Calle Teniente Velasco,69,2,32000
Castilla y León,Valladolid,Piso,Calle Luis Cernuda  s/n,92,3,145000
Castilla y León,Valladolid,Piso,Fausto Herrero,64,2,80000
Castilla y León,Valladolid,Piso,Calle de Labradores 43,100,3,147000
Castilla y León,Valladolid,Chalet,Calle Severo Ochoa 49,276,7,480000
Castilla y León,Valladolid,Chalet,Calle Fuente de la Pioja,144,4,165000
Castilla y León,Valladolid,Piso,Calle Luis Cernuda  s/n,92,3,149000
Castilla y León,Valladolid,Piso,Calle Luis Cernuda  s/n,92,3,141000
Castilla y León,Valladolid,Piso,GABRIEL Y GALAN,60,3,92500
Castilla y León,Valladolid,Piso,Calle Luis Cernuda  s/n,92,3,141000
Castilla y León,Valladolid,Atico,Calle Nunez de Arce 31,138,4,595000
Castilla y León,Valladolid,Piso,Calle de la Nube de Magallanes s/n,111,3,189000
Castilla y León,Valladolid,Piso,Calle de la Nube de Magallanes s/n,109,3,200000
Castilla y León,Valladolid,Piso,Calle de la Nube de Magallanes s/n,62,2,161000
Castilla y León,Valladolid,Piso,Calle de la Nube de Magallanes s/n,89,3,190000
Castilla y León,Valladolid,Piso,Calle de la Nube de Magallanes s/n,81,3,240000
Castilla y León,Valladolid,Piso,Calle de la Nube de Magallanes s/n,85,3,198000
Castilla y León,Valladolid,Piso,Calle de la Nube de Magallanes s/n,86,3,240000
Castilla y León,Valladolid,Chalet,Abelardo Conde,23,4,170000
Castilla y León,Valladolid,Piso,Calle de la Nube de Magallanes s/n,69,2,167000
Castilla y León,Valladolid,Piso,Calle de la Nube de Magallanes s/n,96,3,196000
Castilla y León,Valladolid,Piso,Calle de la Nube de Magallanes s/n,74,2,155000
Castilla y León,Valladolid,Piso,Avenida Gloria Fuertes 1,120,5,360000
Castilla y León,Valladolid,Chalet,Calle Ventanica,806,5,60000
Castilla y León,Valladolid,Piso,Calle Guadalquivir,82,3,130000
Castilla y León,Valladolid,Piso,Calle Paulina Harriet 6,129,4,165000
Castilla y León,Valladolid,Chalet,Carretera Benavente 6,5800,4,165000
Castilla y León,Valladolid,Piso,Calle de Hernando de Acuna 19,87,3,235000
Castilla y León,Valladolid,Piso,Centro,148,4,210000
Castilla y León,Valladolid,Piso,Fuente el Cristo 5,60,2,89000
Castilla y León,Valladolid,Piso,Centro,152,4,210000
Castilla y León,Valladolid,Piso,Caamano 79,107,3,65500
Castilla y León,Valladolid,Piso,Calle Kilimanjaro,83,2,169000
Castilla y León,Valladolid,Chalet,Calle Pasion 12,135,4,23500
Castilla y León,Valladolid,Piso,Calle de Joaquin Velasco Martin,75,3,74900
Castilla y León,Valladolid,Chalet,Calle valladolid 8,552,1,116000
Castilla y León,Valladolid,Chalet,Calle Huertas,125,4,52000
Castilla y León,Valladolid,Piso,Avenida Cardenal Torquemada s/n,109,3,282500
Castilla y León,Valladolid,Piso,Calle Independencia 10 & Calle Garcia Valladolid 2,41,1,192000
Castilla y León,Valladolid,Piso,Avenida Cardenal Torquemada s/n,68,2,214500
Castilla y León,Valladolid,Piso,Avenida Cardenal Torquemada s/n,95,3,218500
Castilla y León,Valladolid,Atico,Calle Alcaparra 27,76,2,222000
Castilla y León,Valladolid,Piso,Calle Mirabel,66,2,76500
Castilla y León,Valladolid,Piso,Avenida Cardenal Torquemada s/n,128,4,337000
Castilla y León,Valladolid,Chalet,GENERAL VARELA 5,200,4,45000
Castilla y León,Valladolid,Piso,Avenida Cardenal Torquemada s/n,114,3,286500
Castilla y León,Valladolid,Piso,Calle Hornija,74,3,63000
Castilla y León,Valladolid,Piso,Calle Enrique IV 1,87,3,165000
Castilla y León,Valladolid,Piso,Calle Marina de Escobar 7,98,2,230000
Castilla y León,Valladolid,Chalet,Corcos,99,3,49000
Castilla y León,Valladolid,Piso,Zaratan,77,2,105000
Castilla y León,Valladolid,Chalet,La Victoria - El Cabildo,85,3,259900
Castilla y León,Valladolid,Chalet,Calle Real 170,41,1,75900
Castilla y León,Valladolid,Casa Rural,Roturas,111,3,90000
Castilla y León,Valladolid,Chalet,Calle Penafiel,154,4,200000
Castilla y León,Valladolid,Chalet,Castrillo-Tejeriego,9,3,83000
Castilla y León,Valladolid,Piso,Cigales,92,3,125000
Castilla y León,Valladolid,Casa Rural,Medina del Campo,2700,4,216000
Castilla y León,Valladolid,Piso,Costa Verde,80,2,125000
Castilla y León,Valladolid,Piso,Centro,108,3,1275000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera s/n,115,3,301000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera s/n,115,3,251000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera s/n,101,3,254000
Castilla y León,Valladolid,Chalet,Calle las Moradas 23,198,3,256000
Castilla y León,Valladolid,Piso,Sector 5 Parcela 11,2300,3,256600
Castilla y León,Valladolid,Casa Rural,san julian 3,493,26,750000
Castilla y León,Valladolid,Piso,Calle del Cano,70,2,68400
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera s/n,70,2,206000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera s/n,80,3,275000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera s/n,119,3,301000
Castilla y León,Valladolid,Casa Rural,san julian 3,679,26,750000
Castilla y León,Valladolid,Piso,Calle Cisterniga,95,3,95000
Castilla y León,Valladolid,Piso,Calle Padre Manjon,72,2,90000
Castilla y León,Valladolid,Chalet,Calle portugal 25,166,5,760000
Castilla y León,Valladolid,Piso,Avenida de Gijon 16,116,3,114000
Castilla y León,Valladolid,Atico,Callejon de la Alcoholera,68,2,165000
