C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Comunidad Valenciana,Castellon,Chalet,Calle Termalismo,2000.0,5,1190000
Comunidad Valenciana,Castellon,Piso,Partida Torre la sal s/n,65.0,2,235000
Comunidad Valenciana,Castellon,Piso,Calle Xilxes,140.0,4,90000
Comunidad Valenciana,Castellon,Piso,Calle el Palmeral,22.0,2,285000
Comunidad Valenciana,Castellon,Atico,San Felipe 105 a,60.0,3,114000
Comunidad Valenciana,Castellon,Chalet,Pueblo,101.0,3,260000
Comunidad Valenciana,Castellon,Chalet,Calle cap de villa,104.0,3,175000
Comunidad Valenciana,Castellon,Piso,Paseo Maritimo de la Concha,78.0,2,181500
Comunidad Valenciana,Castellon,Chalet,Calle de Sant Felix,500.0,4,700000
Comunidad Valenciana,Castellon,Chalet,Calle de Gustavo Adolfo Bequer (Poeta),250.0,5,450000
Comunidad Valenciana,Castellon,Piso,Heliopolis - Eurosol,51.0,1,160000
Comunidad Valenciana,Castellon,Chalet,Poligono 04 166,393.0,6,180000
Comunidad Valenciana,Castellon,Chalet,Calle Costera 53,141.0,4,195000
Comunidad Valenciana,Castellon,Chalet,Sierra Espadan 25,200.0,6,139999
Comunidad Valenciana,Castellon,Piso,Els Terrers,55.0,1,157500
Comunidad Valenciana,Castellon,Chalet,Calle Atrevits,258.0,7,1200000
Comunidad Valenciana,Castellon,Chalet,Heliopolis - Eurosol,120.0,4,219900
Comunidad Valenciana,Castellon,Piso,Calle Comtes de Barcelona 9,99.0,3,130000
Comunidad Valenciana,Castellon,Chalet,Heliopolis - Eurosol,1200.0,5,375000
Comunidad Valenciana,Castellon,Piso,Heliopolis - Eurosol,94.0,3,250000
Comunidad Valenciana,Castellon,Chalet,Heliopolis - Eurosol,20.0,6,238000
Comunidad Valenciana,Castellon,Chalet,Torreon - La Almadraba,124.0,4,390000
Comunidad Valenciana,Castellon,Piso,Heliopolis - Eurosol,25.0,3,370000
Comunidad Valenciana,Castellon,Piso,Torreon - La Almadraba,83.0,3,370000
Comunidad Valenciana,Castellon,Estudio,Calle Huesca,31.0,0,90000
Comunidad Valenciana,Castellon,Piso,SAGUNTO,153.0,4,93000
Comunidad Valenciana,Castellon,Piso,Avenida francia 101,64.0,2,145000
Comunidad Valenciana,Castellon,Piso,Els Terrers,110.0,3,420000
Comunidad Valenciana,Castellon,Piso,Voramar,77.0,2,330000
Comunidad Valenciana,Castellon,Chalet,Montornes - Las Palmas - El Refugio,355.0,4,475000
