C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Cordoba,Chalet,Calle Pompeya Paulina,123.0,3,89900
Andalucia,Cordoba,Chalet,Almodovar del Rio,60.0,3,179999
Andalucia,Cordoba,Piso,barrio Valdeolleros - Zumbacon - Camping,141.0,4,226700
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,129.0,2,154000
Andalucia,Cordoba,Piso,barrio Cercadilla - Medina Azahara,66.0,2,172000
Andalucia,Cordoba,Piso,Ronda de los Tejares,148.0,4,345000
Andalucia,Cordoba,Piso,barrio Zoco - Poniente,118.0,3,183900
Andalucia,Cordoba,Chalet,barrio Canero - Fidiana,186.0,5,220000
Andalucia,Cordoba,Piso,barrio Casco Historico - Ollerias - Marrubial,100.0,3,240000
Andalucia,Cordoba,Piso,Calle Cruz Conde,80.0,3,155000
Andalucia,Cordoba,Piso,barrio Vistalegre - Parque Cruz - Universidades,132.0,4,189900
Andalucia,Cordoba,Piso,barrio Norena - Turrunuelos,75.0,2,77999
Andalucia,Cordoba,Piso,barrio El Vial - Ronda de Tejares,59.0,1,145000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,136.0,4,134900
Andalucia,Cordoba,Piso,Calle Tartesos 3,24.0,3,84000
Andalucia,Cordoba,Chalet,barrio Alcolea,238.0,6,90000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,80.0,3,99999
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,129.0,2,154000
Andalucia,Cordoba,Piso,barrio Vistalegre - Parque Cruz - Universidades,118.0,3,132000
Andalucia,Cordoba,Piso,barrio Sector sur - Santa Cruz,96.0,3,58000
Andalucia,Cordoba,Piso,barrio Santa Rosa - San Jose,85.0,3,168500
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,105.0,3,330000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,67.0,2,129990
Andalucia,Cordoba,Piso,barrio Tablero,72.0,2,280000
Andalucia,Cordoba,Piso,barrio Santa Rosa - San Jose,118.0,3,129985
Andalucia,Cordoba,Piso,barrio Tablero,120.0,3,289000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,128.0,4,179900
Andalucia,Cordoba,Chalet,Calle Buen Suceso 15,170.0,5,340000
Andalucia,Cordoba,Piso,Calle Vazquez Aroca,109.0,4,140000
Andalucia,Cordoba,Chalet,barrio Casco Historico - Corredera - Ribera,97.0,3,169000
Andalucia,Cordoba,Piso,barrio El Vial - Ronda de Tejares,180.0,4,420000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,103.0,3,140000
Andalucia,Cordoba,Piso,barrio Casco Historico - Corredera - Ribera,91.0,3,105000
Andalucia,Cordoba,Chalet,barrio Casco Historico - Corredera - Ribera,160.0,4,185000
Andalucia,Cordoba,Chalet,barrio Brillante,1.3,4,596500
Andalucia,Cordoba,Chalet,barrio Casco Historico - Corredera - Ribera,197.0,5,184000
Andalucia,Cordoba,Piso,Jesus y Maria s/n,114.0,3,215000
Andalucia,Cordoba,Piso,barrio Casco Historico - Ollerias - Marrubial,159.0,4,222000
Andalucia,Cordoba,Piso,Calle Juan de Torres,69.0,2,77790
Andalucia,Cordoba,Piso,Plaza la Oca,92.0,3,106000
Andalucia,Cordoba,Piso,Avenida de Cadiz,92.0,3,89000
Andalucia,Cordoba,Piso,Avenida Goya 1,39.0,3,48000
Andalucia,Cordoba,Piso,Paseo de la Victoria,143.0,3,265000
Andalucia,Cordoba,Piso,Villarrubia,10.0,2,86892
Andalucia,Cordoba,Chalet,barrio Alcolea,160.0,3,205000
Andalucia,Cordoba,Piso,Avenida Goya 20,87.0,3,63000
Andalucia,Cordoba,Piso,Calle Sagrada Familia,158.0,4,144900
Andalucia,Cordoba,Chalet,barrio Paraiso Arenal - La Colina,160.0,3,205000
Andalucia,Cordoba,Piso,Calle Escultor Freila Guevara s/n,70.0,2,165000
Andalucia,Cordoba,Piso,Avenida DEL CAIRO,120.0,4,178000
Andalucia,Cordoba,Chalet,Almodovar del Rio,3.0,3,178000
Andalucia,Cordoba,Chalet,Avenida Juan Carlos I 2,270.0,4,250000
