C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Galicia,La Coruna,Piso,Calle Pena Escorredia,40.0,3,170000
Galicia,La Coruna,Piso,MUINO DO CAMPO,38.0,3,130000
Galicia,La Coruna,Chalet,Calle Mahatma Gandhi,220.0,4,250000
Galicia,La Coruna,Atico,Calle feira nova,60.0,2,104990
Galicia,La Coruna,Chalet,Aldea Punxeiras Altas,430.0,3,785000
Galicia,La Coruna,Piso,Ronda Falperra,151.0,4,215000
Galicia,La Coruna,Chalet,Inas,206.0,3,300000
Galicia,La Coruna,Piso,Plaza de Lugo,260.0,4,850000
Galicia,La Coruna,Piso,Calle Pena Escorredia,40.0,3,170000
Galicia,La Coruna,Chalet,Lugar Pineiro Eixo,140.0,5,230000
Galicia,La Coruna,Chalet,Calle Fontans de Feans,1.0,7,850000
Galicia,La Coruna,Duplex,Rosalia de Castro,137.0,4,310400
Galicia,La Coruna,Chalet,Elvina - A Zapateira,1.65,4,890000
Galicia,La Coruna,Piso,Avenida de Vilaboa 173,100.0,4,205000
Galicia,La Coruna,Piso,Avenida de Oza 145,112.0,3,210000
Galicia,La Coruna,Piso,Teo,113.0,3,115000
Galicia,La Coruna,Piso,Calle San Pedro de Visma,55.0,1,120000
Galicia,La Coruna,Piso,Calle Montes,57.0,1,143000
Galicia,La Coruna,Chalet,Ombre,304.0,5,415000
Galicia,La Coruna,Piso,Calle dos Anxeles,120.0,4,145000
Galicia,La Coruna,Piso,Calle Vilarrodis,108.0,3,140000
Galicia,La Coruna,Piso,ARQUITECTO REY PEDREIRA s/n,86.0,3,170000
Galicia,La Coruna,Piso,Gaiteira,105.0,3,380000
Galicia,La Coruna,Chalet,Lugar Ombre,539.0,7,540000
Galicia,La Coruna,Chalet,Travesia de San Cidre,482.0,5,750000
Galicia,La Coruna,Piso,Calle do Horreo,128.0,4,279000
Galicia,La Coruna,Chalet,Calle As Capillas,174.0,5,595000
Galicia,La Coruna,Piso,Camino Eiris,143.0,4,149900
Galicia,La Coruna,Piso,ALMIRANTE MOURELLE,90.0,3,255000
Galicia,La Coruna,Chalet,Nebrixe,1.213,4,232000
Galicia,La Coruna,Chalet,Calle Sur,1542.0,5,450000
Galicia,La Coruna,Chalet,Avenida de Castela,480.0,4,590000
Galicia,La Coruna,Piso,Plaza da Gaiteira,100.0,3,340000
Galicia,La Coruna,Chalet,Calle San Xose da Grana,170.0,3,285000
Galicia,La Coruna,Chalet,Camino Real da Infesta,225.0,3,275000
Galicia,La Coruna,Chalet,Aldea Insua,195.0,5,350000
Galicia,La Coruna,Chalet,Calle dos Prateiros,350.0,4,270000
Galicia,La Coruna,Piso,Los Castros - Castrillon,20.0,3,179950
Galicia,La Coruna,Atico,Someso - Matogrande,85.0,3,265000
Galicia,La Coruna,Chalet,Lugar Arbosa,193.0,5,395000
Galicia,La Coruna,Chalet,Travesia Chaparra,280.0,8,295000
Galicia,La Coruna,Piso,Acea de Ama,79.0,2,170000
Galicia,La Coruna,Piso,Travesia DE LAGUNA,53.0,1,149990
Galicia,La Coruna,Duplex,Travesia TRAVESIA NOVA,100.0,2,165000
Galicia,La Coruna,Piso,RAFAEL BAREZ,116.0,3,144000
Galicia,La Coruna,Duplex,Travesia TRAVESIA NOVA,100.0,2,165000
Galicia,La Coruna,Chalet,Calle AGOEIROS,106.0,3,305000
Galicia,La Coruna,Piso,Avenida MONELOS,85.0,3,255000
Galicia,La Coruna,Chalet,ASUNCION,88.0,3,150000
Galicia,La Coruna,Chalet,Cabanas,432.0,7,699000
Galicia,La Coruna,Piso,Avenida Alcalde Manuel Platas Varela,104.0,3,149500
Galicia,La Coruna,Piso,miguel de cervantes,86.0,3,105000
Galicia,La Coruna,Piso,Calle de SANCHEZ FREIRE,100.0,3,195000
Galicia,La Coruna,Chalet,A Brea,4.7,7,400000
Galicia,La Coruna,Chalet,Calle Casal Arteixo,20.0,4,285000
Galicia,La Coruna,Piso,ALCALDE SOTO GONZALEZ,73.0,2,259900
Galicia,La Coruna,Piso,Curros Enriquez,153.0,4,300000
Galicia,La Coruna,Piso,Ronda DE OUTEIRO,95.0,3,310000
Galicia,La Coruna,Chalet,URBANIZACION AS MIMOSAS,240.0,6,380000
Galicia,La Coruna,Chalet,Avenida republica argentina,267.0,7,799000
Galicia,La Coruna,Piso,Xoana Nogueira,55.0,1,125000
Galicia,La Coruna,Chalet,Calle da Ribeira de SAN LOURENZO,174.0,5,140000
Galicia,La Coruna,Piso,Campus sur - Santa Marta,81.0,3,695000
Galicia,La Coruna,Chalet,Calle Os Abellos,104.0,3,235000
Galicia,La Coruna,Chalet,Ombre,832.0,4,148000
Galicia,La Coruna,Chalet,Lugar Gulfin s/n,155.0,4,399500
Galicia,La Coruna,Chalet,Betanzos,1843.0,4,410000
Galicia,La Coruna,Chalet,Calle Arenaza,234.0,6,390000
Galicia,La Coruna,Chalet,Loureda-Lanas-Barranan,1.7,3,480000
