C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla-La Mancha,Cuenca,Chalet,Camino de los Zumacales,3.9,2,65000
Castilla-La Mancha,Cuenca,Piso,Centro,91.0,3,128000
Castilla-La Mancha,Cuenca,Chalet,Tomillo,1311.0,6,250000
Castilla-La Mancha,Cuenca,Chalet,Calle la Flor 2,0.0,4,97600
Castilla-La Mancha,Cuenca,Chalet,Lugar la Grillera,110.0,3,59000
Castilla-La Mancha,Cuenca,Chalet,Avenida Castilla la Mancha,135.0,3,135000
Castilla-La Mancha,Cuenca,Chalet,Calle Soldado Victor Lopez 9,328.0,4,90000
Castilla-La Mancha,Cuenca,Piso,Calle Pedro de Luna s/n,88.0,3,96500
Castilla-La Mancha,Cuenca,Chalet,Calle Residencial Campo de Golf 50,134.0,4,309000
Castilla-La Mancha,Cuenca,Chalet,Calle Vinas,560.0,9,83000
Castilla-La Mancha,Cuenca,Chalet,Calle Angelina Perea 4,285.0,4,500000
Castilla-La Mancha,Cuenca,Chalet,Calle Pensionistas,174.0,5,315000
Castilla-La Mancha,Cuenca,Chalet,Calle Soldado Victor Lopez 9,328.0,4,90000
Castilla-La Mancha,Cuenca,Chalet,Calle Camilo Jose Cela s/n,505.0,8,150000
Castilla-La Mancha,Cuenca,Chalet,Calle Fray Luis de Leon 8,257.0,4,79000
Castilla-La Mancha,Cuenca,Chalet,Calle Romero,88.0,3,197500
Castilla-La Mancha,Cuenca,Chalet,Calle Residencial Campo de Golf 50,125.0,4,309000
Castilla-La Mancha,Cuenca,Piso,Calle Pedro de Luna s/n,90.0,3,96500
Castilla-La Mancha,Cuenca,Chalet,Calle Padre Vazquez 9,23.0,4,279000
Castilla-La Mancha,Cuenca,Chalet,Calle San pedro,90.0,5,49400
Castilla-La Mancha,Cuenca,Piso,Calle Fermin Caballero,143.0,5,187000
Castilla-La Mancha,Cuenca,Chalet,Avenida Castilla la Mancha,135.0,3,135000
Castilla-La Mancha,Cuenca,Chalet,Plaza de Enrique Fernandez 18,122.0,4,72000
Castilla-La Mancha,Cuenca,Piso,Calle Dalmacio Garcia Izcara,85.0,3,185000
Castilla-La Mancha,Cuenca,Chalet,Carretera San Clemente 14,218.0,3,130000
Castilla-La Mancha,Cuenca,Chalet,Casas de Guijarro,1.0,3,90000
Castilla-La Mancha,Cuenca,Chalet,Casas de Haro,400.0,4,48000
Castilla-La Mancha,Cuenca,Chalet,Sisante,145.0,4,90000
Castilla-La Mancha,Cuenca,Atico,Centro,10.0,5,387000
Castilla-La Mancha,Cuenca,Chalet,Sisante,179.0,5,83000
Castilla-La Mancha,Cuenca,Casa Rural,Calle Sacramento 37,1229.0,1,107000
