C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Cadiz,Chalet,Vistahermosa,449.0,5,1375000
Andalucia,Cadiz,Chalet,Centro del Puerto,710.0,10,990000
Andalucia,Cadiz,Piso,Alameda Apodaca,212.0,6,540000
Andalucia,Cadiz,Chalet,Manantial,41.0,2,275000
Andalucia,Cadiz,Chalet,aguila,157.0,4,600000
Andalucia,Cadiz,Piso,parra,72.0,2,220000
Andalucia,Cadiz,Chalet,Valdelagrana,513.0,8,1040000
Andalucia,Cadiz,Chalet,Calle Vistahermosa,3.245,6,2800000
Andalucia,Cadiz,Chalet,Medina-Sidonia,735.0,12,359900
Andalucia,Cadiz,Piso,barrio El Altillo,430.0,5,475000
Andalucia,Cadiz,Piso,Conil,90.0,3,250000
Andalucia,Cadiz,Chalet,barrio Pago San Jose - Princi - Jerez,649.0,10,284900
Andalucia,Cadiz,Atico,Centro Historico - Plaza Espana,90.0,3,650000
Andalucia,Cadiz,Chalet,La Barrosa,179.0,5,675000
Andalucia,Cadiz,Atico,Playa Victoria - Paseo Maritimo,28.0,3,390000
Andalucia,Cadiz,Chalet,Arcos de la Frontera,2141.0,9,579000
Andalucia,Cadiz,Chalet,Novo Sancti Petri,145.0,4,450000
Andalucia,Cadiz,Chalet,Pedanias este,214.0,4,224000
Andalucia,Cadiz,Piso,Avenida los Cortijos,110.0,3,725000
Andalucia,Cadiz,Chalet,Urbanizacion San Roque Club,358.0,3,650000
Andalucia,Cadiz,Chalet,Calle Mimosas,163.0,5,4515000
Andalucia,Cadiz,Chalet,Calle Fatiga,165.0,5,1225000
Andalucia,Cadiz,Atico,Vejer de la Frontera,79.0,1,245000
Andalucia,Cadiz,Chalet,barrio Soto de Vistahermosa,180.0,4,530000
Andalucia,Cadiz,Chalet,Sancti Petri,94.0,3,650000
Andalucia,Cadiz,Chalet,Arcos de la Frontera,165.0,5,450000
Andalucia,Cadiz,Chalet,barrio Montealto,181.0,5,798000
Andalucia,Cadiz,Chalet,Zahora,850.0,3,400000
Andalucia,Cadiz,Chalet,Barbate,65.0,2,285000
Andalucia,Cadiz,Casa Rural,Vejer de la Frontera,68.0,2,705000
Andalucia,Cadiz,Chalet,Roche,82.0,3,280000
Andalucia,Cadiz,Chalet,Pelagatos - Pago del Humo,110.0,3,230000
Andalucia,Cadiz,Chalet,Soto de Real - Villamaruja,255.0,5,575000
Andalucia,Cadiz,Chalet,barrio Centro,355.0,8,600000
Andalucia,Cadiz,Chalet,Nucleo Urbano,91.0,3,189900
Andalucia,Cadiz,Piso,La Banda - Campo de Futbol,105.0,3,175000
Andalucia,Cadiz,Chalet,La Barrosa,126.0,4,450000
Andalucia,Cadiz,Atico,Zona San Jose - Varela,153.0,4,626000
Andalucia,Cadiz,Chalet,La Barrosa,648.0,9,2000000
Andalucia,Cadiz,Chalet,barrio Fuentebravia,1.4,3,425000
Andalucia,Cadiz,Chalet,Vejer de la Frontera,114.0,3,425000
Andalucia,Cadiz,Chalet,barrio Vistahermosa,151.0,4,950000
Andalucia,Cadiz,Chalet,barrio Centro,99.0,3,590000
Andalucia,Cadiz,Chalet,barrio Centro,392.0,8,600000
Andalucia,Cadiz,Piso,Playa Victoria - Paseo Maritimo,158.0,4,600000
Andalucia,Cadiz,Chalet,barrio Parque Avenida,160.0,5,950000
Andalucia,Cadiz,Piso,barrio Centro,90.0,6,360000
Andalucia,Cadiz,Chalet,Medina-Sidonia,180.0,5,299900
Andalucia,Cadiz,Chalet,Medina-Sidonia,482.0,5,332000
Andalucia,Cadiz,Chalet,barrio Valdelagrana,149.0,4,399000
Andalucia,Cadiz,Chalet,barrio Pago Alhaja,106.0,3,235000
Andalucia,Cadiz,Chalet,La Barrosa,185.0,4,595000
Andalucia,Cadiz,Chalet,La Barrosa,102.0,3,410000
Andalucia,Cadiz,Chalet,Barbate,144.0,4,190000
Andalucia,Cadiz,Atico,Barbate,107.0,3,155000
Andalucia,Cadiz,Piso,Barbate,100.0,3,199900
Andalucia,Cadiz,Piso,Barbate,99.0,3,135000
Andalucia,Cadiz,Chalet,La Jara,106.0,3,600000
Andalucia,Cadiz,Chalet,El Bosque,177.0,5,980000
Andalucia,Cadiz,Chalet,Los Canos de Meca,71.0,2,270000
Andalucia,Cadiz,Chalet,Los Canos de Meca,74.0,2,270000
Andalucia,Cadiz,Chalet,Calle Pablo Luna,154.0,4,299900
Andalucia,Cadiz,Casa Rural,Las Canteras - El Almedral,1500.0,3,169900
Andalucia,Cadiz,Piso,Conil,60.0,1,115000
Andalucia,Cadiz,Atico,Puerto de Sotogrande-La Marina,67.0,2,375000
Andalucia,Cadiz,Piso,barrio nuevo s/n,27.0,2,85000
Andalucia,Cadiz,Chalet,Casco Historico,1.1,7,1250000
Andalucia,Cadiz,Chalet,Plaza de Toros,165.0,3,178000
Andalucia,Cadiz,Piso,Casco Historico,86.0,2,155000
Andalucia,Cadiz,Piso,Durango,8.0,3,178000
Andalucia,Cadiz,Chalet,Casco Historico,541.0,10,800000
Andalucia,Cadiz,Piso,Calle Capillera,66.0,2,115000
Andalucia,Cadiz,Piso,Avenida del Ejercito,96.0,4,135000
Andalucia,Cadiz,Chalet,Pelagatos - Pago del Humo,116.0,2,149900
Andalucia,Cadiz,Chalet,San Garcia - La Juliana,91.0,4,449000
Andalucia,Cadiz,Piso,Calle Murillo 8,132.0,4,139000
Andalucia,Cadiz,Piso,Calle Adelfa 8,136.0,4,231900
Andalucia,Cadiz,Chalet,Calle General Valdes 5,280.0,7,475000
Andalucia,Cadiz,Chalet,Calle Carmen 34,118.0,3,219000
Andalucia,Cadiz,Chalet,barrio Parque Atlantico - Ronda este,34.0,3,399900
Andalucia,Cadiz,Chalet,barrio Valdelagrana,658.0,6,639000
Andalucia,Cadiz,Piso,barrio Centro,51.0,1,104000
Andalucia,Cadiz,Chalet,Casines,130.0,4,315000
Andalucia,Cadiz,Chalet,Calle Escano,283.0,4,390000
Andalucia,Cadiz,Chalet,Conil,53.0,1,285000
Andalucia,Cadiz,Chalet,sierra de enmedio s/n,500.0,3,207000
Andalucia,Cadiz,Piso,barrio Plaza de Toros - Ayuntamiento,200.0,5,270000
Andalucia,Cadiz,Chalet,barrio Valdelagrana,84.0,3,300000
Andalucia,Cadiz,Chalet,Las Lagunas - Campano,550.0,4,299000
Andalucia,Cadiz,Chalet,Calle Forma,97.0,3,665000
Andalucia,Cadiz,Chalet,Calle begona,123.0,4,945000
Andalucia,Cadiz,Chalet,barrio Pago San Jose - Princi - Jerez,113.0,4,240000
Andalucia,Cadiz,Chalet,Medina-Sidonia,166.0,4,165900
Andalucia,Cadiz,Chalet,Vejer de la Frontera,139.0,4,445000
Andalucia,Cadiz,Chalet,Vejer de la Frontera,94.0,3,340000
Andalucia,Cadiz,Chalet,Arcos de la Frontera,78.0,2,139000
Andalucia,Cadiz,Chalet,barrio Puertas del sur - Guadabajaque,113.0,3,275000
Andalucia,Cadiz,Piso,Vejer de la Frontera,86.0,3,175000
Andalucia,Cadiz,Piso,barrio San Telmo - Federico Mayo - El Porta,115.0,3,37900
Andalucia,Cadiz,Piso,El Carmen,93.0,3,169900
Andalucia,Cadiz,Piso,Vejer de la Frontera,46.0,4,240000
Andalucia,Cadiz,Chalet,barrio Parque Atlantico - Ronda este,81.0,3,209000
Andalucia,Cadiz,Piso,Vejer de la Frontera,53.0,1,170000
Andalucia,Cadiz,Chalet,Medina-Sidonia,129.0,4,140000
Andalucia,Cadiz,Chalet,Calle CUBA s/n,144.0,5,118000
Andalucia,Cadiz,Chalet,Centro,83.0,2,149900
Andalucia,Cadiz,Piso,Playa Victoria - Paseo Maritimo,139.0,4,399000
Andalucia,Cadiz,Piso,Calle Gustavo Adolfo Becquer 5,85.0,3,103800
Andalucia,Cadiz,Piso,Avenida Capitan Ontanon,86.0,3,206995
Andalucia,Cadiz,Piso,Vejer de la Frontera,75.0,2,139000
Andalucia,Cadiz,Chalet,Estacion de Autobuses,159.0,4,450000
Andalucia,Cadiz,Chalet,Calle San Bruno 15,267.0,6,210000
Andalucia,Cadiz,Chalet,Pinar de los Franceses - Marquesado,2107.0,3,289990
Andalucia,Cadiz,Piso,barrio La Angelita,96.0,3,230000
Andalucia,Cadiz,Chalet,Urbanizacion Invespania,149.0,4,1565000
Andalucia,Cadiz,Chalet,Avenida del Mayorazgo,360.0,5,299900
Andalucia,Cadiz,Piso,Avenida Andalucia,132.0,4,445000
Andalucia,Cadiz,Chalet,Calle General Castanos,141.0,4,164995
Andalucia,Cadiz,Chalet,feria 4,25.0,3,1000000
Andalucia,Cadiz,Duplex,Avenida Virgen del Carmen,164.0,4,238000
Andalucia,Cadiz,Chalet,Calle Fino,221.0,6,2100000
Andalucia,Cadiz,Chalet,Avenida Cortijos,127.0,4,980000
Andalucia,Cadiz,Piso,Zona Bahia Blanca,162.0,5,460000
Andalucia,Cadiz,Piso,Calle trebujena 5,79.0,2,249000
Andalucia,Cadiz,Chalet,Carril de los amaya 2,700.0,3,325000
Andalucia,Cadiz,Chalet,Avenida sanlucar,30.0,4,230000
Andalucia,Cadiz,Piso,Calle Marco Aurelio,76.0,2,245000
Andalucia,Cadiz,Atico,Centro Historico - Plaza Espana,114.0,3,675000
Andalucia,Cadiz,Chalet,Bancada,426.0,3,480000
Andalucia,Cadiz,Estudio,Vejer de la Frontera,45.0,0,67000
Andalucia,Cadiz,Piso,Avenida Jose Manuel Caballero Bonald s/n,114.0,3,173000
Andalucia,Cadiz,Piso,El Zabal-Santa Margarita,76.0,2,159900
Andalucia,Cadiz,Piso,Avenida Jose Manuel Caballero Bonald s/n,133.0,4,199000
Andalucia,Cadiz,Casa Rural,barrio Cuatro Pinos-El Carmen,147.0,4,390000
Andalucia,Cadiz,Chalet,Los Pinos,400.0,6,550000
Andalucia,Cadiz,Chalet,San Pedro-Gabriel Miro-Maria Guerrero,141.0,4,165900
Andalucia,Cadiz,Atico,Los Barrios,84.0,3,305000
Andalucia,Cadiz,Chalet,San Roque Pueblo,85.0,3,163000
Andalucia,Cadiz,Piso,Centro,8.0,5,237000
Andalucia,Cadiz,Piso,Zona San Jose - Varela,105.0,3,255000
Andalucia,Cadiz,Piso,Centro,135.0,4,184000
Andalucia,Cadiz,Piso,Avenida Jose Manuel Caballero Bonald s/n,86.0,3,166000
Andalucia,Cadiz,Chalet,San Garcia - La Juliana,103.0,3,190000
Andalucia,Cadiz,Duplex,Calle Pintor Agustin Segura s/n,35.0,0,425000
Andalucia,Cadiz,Piso,Medina-Sidonia,61.0,2,82000
Andalucia,Cadiz,Chalet,La Barrosa,95.0,3,360000
Andalucia,Cadiz,Chalet,San Garcia - La Juliana,150.0,4,250000
Andalucia,Cadiz,Chalet,barrio Cuatro Pinos-El Carmen,176.0,5,350000
Andalucia,Cadiz,Chalet,Lugar Sotogrande,450.0,4,1680000
Andalucia,Cadiz,Duplex,barrio Centro,148.0,4,284900
Andalucia,Cadiz,Piso,barrio Jerez Oeste,45.0,3,315000
Andalucia,Cadiz,Chalet,barrio Avda. Caballero Bonald - San Jose Obrero - Guadalcacin,158.0,4,215000
Andalucia,Cadiz,Chalet,Las Palmeras-Dehesilla,124.0,4,165000
Andalucia,Cadiz,Piso,Vejer de la Frontera,112.0,3,149000
Andalucia,Cadiz,Piso,Vejer de la Frontera,80.0,3,149000
Andalucia,Cadiz,Duplex,Centro Historico - Plaza Espana,134.0,4,410000
Andalucia,Cadiz,Chalet,Vejer de la Frontera,106.0,3,295000
Andalucia,Cadiz,Chalet,Calle Ermita Montes de Oca,1.2,2,219000
Andalucia,Cadiz,Chalet,La Barrosa,98.0,3,415000
Andalucia,Cadiz,Chalet,La Soledad,292.0,6,295000
Andalucia,Cadiz,Chalet,San Garcia - La Juliana,139.0,4,189000
Andalucia,Cadiz,Piso,barrio Fuentebravia,8.0,3,265000
Andalucia,Cadiz,Piso,barrio Divina Pastora - La Yeguada,126.0,4,195000
Andalucia,Cadiz,Piso,Calle bota,76.0,3,82000
Andalucia,Cadiz,Piso,Avenida los Cortijos,87.0,3,470000
Andalucia,Cadiz,Piso,Ronda del estero,69.0,2,135000
Andalucia,Cadiz,Chalet,La Pastora - La Estacion,157.0,4,220000
Andalucia,Cadiz,Chalet,Pinar de los Franceses - Marquesado,550.0,3,200000
Andalucia,Cadiz,Chalet,barrio Soto de Vistahermosa,82.0,3,360000
Andalucia,Cadiz,Chalet,barrio Vistahermosa,900.0,5,1350000
Andalucia,Cadiz,Chalet,Hornos Punicos,108.0,3,249900
Andalucia,Cadiz,Chalet,Nucleo Urbano,750.0,5,450000
Andalucia,Cadiz,Chalet,Nucleo Urbano,164.0,2,220000
Andalucia,Cadiz,Atico,Novo Sancti Petri,79.0,2,260000
Andalucia,Cadiz,Chalet,barrio El Aguila,138.0,4,550000
Andalucia,Cadiz,Chalet,Los Gallos - La Coquina,106.0,3,347000
Andalucia,Cadiz,Chalet,Conil,18.0,5,420000
Andalucia,Cadiz,Chalet,Benalup,300.0,3,540000
Andalucia,Cadiz,Chalet,Paseo Enrique el Navegante,87.0,3,1455000
Andalucia,Cadiz,Chalet,barrio El Juncal - Vallealto,195.0,5,285000
Andalucia,Cadiz,Chalet,barrio Valdelagrana,216.0,6,640000
Andalucia,Cadiz,Chalet,barrio Crevillet,177.0,4,295000
Andalucia,Cadiz,Chalet,barrio La Reserva,193.0,5,4500000
Andalucia,Cadiz,Chalet,barrio Pinar Alto,159.0,4,530000
Andalucia,Cadiz,Chalet,barrio Pinar Alto,123.0,4,530000
Andalucia,Cadiz,Chalet,Cante de los puertos,64.0,3,88000
Andalucia,Cadiz,Piso,El Carmen,55.0,2,69900
Andalucia,Cadiz,Estudio,Calle rueda,35.0,0,23000
Andalucia,Cadiz,Piso,barrio Pinar Alto,62.0,2,129000
Andalucia,Cadiz,Chalet,Los Barrios,126.0,4,455000
Andalucia,Cadiz,Piso,Vejer de la Frontera,145.0,4,165000
Andalucia,Cadiz,Chalet,barrio Almenara,221.0,6,9850000
Andalucia,Cadiz,Chalet,barrio Zona F,4000.0,7,2950000
Andalucia,Cadiz,Chalet,barrio San Roque Club,140.0,5,4495000
Andalucia,Cadiz,Chalet,barrio San Roque Club,140.0,5,4495000
Andalucia,Cadiz,Chalet,barrio Almenara,221.0,6,9850000
Andalucia,Cadiz,Chalet,barrio Sotogrande Alto Central,2831.0,5,1895000
Andalucia,Cadiz,Piso,barrio Plaza de Toros - Ayuntamiento,140.0,4,250000
Andalucia,Cadiz,Piso,La Paz - Segunda Aguada - Loreto,80.0,3,319900
Andalucia,Cadiz,Chalet,barrio Puertas del sur - Guadabajaque,201.0,6,130000
Andalucia,Cadiz,Piso,barrio Madre de Dios,71.0,2,135000
Andalucia,Cadiz,Chalet,barrio Plaza de Toros - Ayuntamiento,321.0,8,470000
Andalucia,Cadiz,Piso,Alameda Apodaca 1,99.0,3,372000
Andalucia,Cadiz,Casa Rural,Conil,100.0,3,220000
