C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Malaga,Chalet,Calle Clipper,420,5,815000
Andalucia,Malaga,Chalet,Urbanizacion el Herrojo,281,7,2350000
Andalucia,Malaga,Chalet,Nueva Andalucia,890,6,3200000
Andalucia,Malaga,Duplex,Calle Torre Verde,454,6,22000000
Andalucia,Malaga,Chalet,Puente Romano,183,3,4500000
Andalucia,Malaga,Piso,Avenida Juan Gomez Juanito,5,2,269000
Andalucia,Malaga,Piso,Avenida la Reserva de Marbella,122,2,189000
Andalucia,Malaga,Piso,Calle Oviedo,65,2,269000
Andalucia,Malaga,Atico,Calle mar de alboran 70,219,3,664900
Andalucia,Malaga,Piso,barrio Calaburra - Chaparral,57,1,149900
Andalucia,Malaga,Piso,Calle Hermosilla,116,3,390000
Andalucia,Malaga,Piso,Avenida Manuel Gorria,87,3,220000
Andalucia,Malaga,Piso,Calle Verderon,80,2,112000
Andalucia,Malaga,Chalet,c/castellar,181,5,745000
Andalucia,Malaga,Chalet,Los Olivos del Campanario s/n,800,4,1860000
Andalucia,Malaga,Duplex,C/PINTOR JOAQUIN SOROLLA 77,50,5,800000
Andalucia,Malaga,Estudio,Calle Gabarra 2,33,0,104900
Andalucia,Malaga,Duplex,Calle 24-A,200,2,850000
Andalucia,Malaga,Piso,Calle del Ciervo,119,3,1200000
Andalucia,Malaga,Chalet,Calle Urbanizacion Sierra Blanca,2100,6,8950000
Andalucia,Malaga,Atico,Lugar Urbanizacion Lomas de Rio Verde,93,3,2900000
Andalucia,Malaga,Chalet,Calle Birdie,98,3,735000
Andalucia,Malaga,Chalet,Lomas de Rio Verde,144,4,995000
Andalucia,Malaga,Chalet,Calle Urbanizacion Sierra Blanca,153,4,4950000
Andalucia,Malaga,Atico,Urbanizacion Torre Esteril,75,2,399000
Andalucia,Malaga,Piso,Urbanizacion Casa Nova puerto banus,109,3,2750000
Andalucia,Malaga,Chalet,Urbanizacion Torre Esteril,154,4,3450000
Andalucia,Malaga,Chalet,Calle los Jazmines,155,4,1100000
Andalucia,Malaga,Chalet,Calle los Bernardos,141,4,1450000
Andalucia,Malaga,Piso,Urbanizacion Parque Elviria,92,3,645000
Andalucia,Malaga,Piso,Las Canas,86,3,1690000
Andalucia,Malaga,Chalet,Calle 24,80,4,1590000
Andalucia,Malaga,Chalet,Urbanizacion Sierra Blanca,4400,9,9950000
Andalucia,Malaga,Chalet,Calle Urbanizacion Sierra Blanca,2100,6,8950000
Andalucia,Malaga,Piso,Urbanizacion Monte Paraiso,149,4,1795000
Andalucia,Malaga,Chalet,Urbanizacion a Lindasol,126,4,1348000
Andalucia,Malaga,Chalet,Urbanizacion Marbella Hill Club,850,6,4950000
Andalucia,Malaga,Chalet,Urbanizacion Flamingos II,199,5,4300000
Andalucia,Malaga,Chalet,Calle Sierra Nevada,166,5,4900000
Andalucia,Malaga,Chalet,Calle Birdie,88,3,735000
Andalucia,Malaga,Chalet,Urbanizacion Torre Esteril,230,6,1850000
Andalucia,Malaga,Chalet,Lomas de Rio Verde,120,4,995000
Andalucia,Malaga,Chalet,Urbanizacion Lomas del Pozuelo,121,4,1150000
Andalucia,Malaga,Chalet,Calle Vicente Espinel,199,5,790000
Andalucia,Malaga,Atico,Avenida Concha Nacar,118,3,895000
Andalucia,Malaga,Duplex,Calle 24-A,200,2,850000
Andalucia,Malaga,Chalet,barrio Los Naranjos,288,7,7900000
Andalucia,Malaga,Piso,Urbanizacion Alborada,78,2,725000
Andalucia,Malaga,Chalet,Urbanizacion Golf Rio Real,138,4,1350000
Andalucia,Malaga,Chalet,Calle Real,152,4,2650000
Andalucia,Malaga,Chalet,Avenida Playas Andaluzas,1200,3,1495000
Andalucia,Malaga,Chalet,Urbanizacion Balcon de San Pedro,99,3,735000
Andalucia,Malaga,Chalet,Calle Real,148,4,2995000
Andalucia,Malaga,Piso,Arrabal P Golf Rio Real,97,3,1200000
Andalucia,Malaga,Chalet,Urbanizacion N Andalucia J,105,3,1450000
Andalucia,Malaga,Chalet,Avenida del Prado,196,5,2295000
Andalucia,Malaga,Piso,Avenida Tomas Pascual,76,2,595000
