Provincia,descrip,Precio,Habitaciones,m²
Asturias,Piso,139000,2,479
Asturias,Chalet,599000,3,70
Asturias,Chalet,295000,3,80
Asturias,Chalet,435000,7,110
Asturias,Piso,168900,3,97
Asturias,Piso,69800,1,239
Asturias,Duplex,99000,5,292
Asturias,Piso,115000,2,355
Asturias,Piso,149900,3,82
Asturias,Chalet,980000,5,67
Asturias,Piso,95000,3,76
Asturias,Piso,89000,3,67
Asturias,Piso,130000,3,100
Asturias,Piso,155000,2,97
Asturias,Piso,162000,2,77
Asturias,Piso,187000,2,78
Asturias,Piso,140000,4,70
Asturias,Piso,134900,3,95
Asturias,Piso,134000,3,101
Asturias,Chalet,179000,4,156
Asturias,Piso,65000,2,224
Asturias,Piso,125000,2,288
Asturias,Duplex,198000,4,352
Asturias,Casa Rural,27000,0,463
Asturias,Piso,105000,2,60
Asturias,Piso,149500,2,72
Asturias,Chalet,318000,5,369
Asturias,Piso,194900,2,99
Asturias,Piso,109000,2,248
Asturias,Piso,419000,5,291
Asturias,Piso,390000,4,378
Asturias,Piso,87000,1,97
Asturias,Piso,110000,2,97
Asturias,Chalet,42000,4,97
Asturias,Piso,129900,3,174
Asturias,Duplex,175000,3,83
Asturias,Chalet,115000,4,47
Asturias,Piso,70000,3,186
Asturias,Piso,149000,2,246
Asturias,Piso,244000,2,261
Asturias,Piso,35500,2,372
Asturias,Piso,170000,3,426
Asturias,Piso,95000,3,86
Asturias,Duplex,188000,4,99
Asturias,Ático,150000,1,84
Asturias,Piso,165000,2,95
Asturias,Piso,134000,2,237
Asturias,Chalet,105000,4,54
Asturias,Chalet,79000,3,239
Asturias,Piso,230000,3,253
Asturias,Piso,126000,3,300
Asturias,Chalet,375000,4,89
Asturias,Chalet,95900,5,62
Asturias,Chalet,17000,2,64
Asturias,Piso,330000,4,100
Asturias,Chalet,415000,4,173
Asturias,Piso,450000,5,212
Asturias,Piso,65000,5,294
Asturias,Chalet,135000,2,332
Asturias,Chalet,165000,5,471
Asturias,Chalet,419000,4,73
Asturias,Piso,135000,3,101
Asturias,Chalet,245000,3,87
Asturias,Piso,315000,3,61
Asturias,Piso,408000,3,202
Asturias,Piso,72000,2,273
Asturias,Chalet,135000,10,344
Asturias,Chalet,249000,3,93
Asturias,Piso,129900,3,100
Asturias,Chalet,355000,7,94
Asturias,Piso,49000,3,77
Asturias,Chalet,250000,4,85
Asturias,Piso,149900,2,66
Asturias,Chalet,26000,2,64
Asturias,Piso,157000,2,84
Asturias,Chalet,350000,3,62
Asturias,Piso,125000,2,77
Asturias,Piso,135000,3,189
Asturias,Chalet,370000,4,200
Asturias,Piso,210000,2,208
Asturias,Piso,93000,3,271
Asturias,Piso,95000,1,377
Asturias,Piso,140000,1,477
Asturias,Piso,275000,2,70
Asturias,Piso,110000,2,67
Asturias,Piso,287000,4,66
Asturias,Piso,149900,2,74
Asturias,Piso,170000,2,238
Asturias,Piso,219000,1,271
Asturias,Piso,215000,3,364
Asturias,Chalet,160000,2,66
Asturias,Piso,177000,2,91
Asturias,Chalet,450000,4,70
Asturias,Piso,190000,4,75
Asturias,Chalet,380000,4,89
Asturias,Chalet,250000,4,59
Asturias,Piso,159000,3,158
Asturias,Piso,249000,4,247
Asturias,Piso,185000,4,271
Asturias,Piso,260000,5,349
Asturias,Piso,199000,2,433
Asturias,Piso,139500,4,84
Asturias,Chalet,1250000,9,71
Asturias,Chalet,330000,3,80
Asturias,Piso,114000,3,104
Asturias,Chalet,265000,3,214
Asturias,Piso,159000,3,272
Asturias,Piso,152000,2,306
Asturias,Piso,180000,4,69
Asturias,Piso,136900,3,97
Asturias,Chalet,390000,4,80
Asturias,Chalet,295000,4,94
Asturias,Piso,136000,2,86
Asturias,Piso,195000,3,182
Asturias,Piso,205000,3,144
Asturias,Piso,215000,2,246
Asturias,Piso,87000,3,253
Asturias,Chalet,570000,8,352
Asturias,Piso,349000,4,483
Asturias,Piso,195000,3,108
Asturias,Piso,115000,2,87
Asturias,Chalet,295000,4,68
Asturias,Piso,175000,3,104
Asturias,Piso,129900,3,250
Asturias,Piso,179000,3,254
Asturias,Piso,120000,2,376
Asturias,Piso,220000,4,91
Asturias,Piso,370000,5,97
Asturias,Piso,335000,4,71
Asturias,Piso,120000,1,81
Asturias,Chalet,540000,6,63
Asturias,Piso,129000,3,99
Asturias,Piso,149900,3,67
Asturias,Chalet,335000,3,98
Asturias,Piso,145000,3,76
Asturias,Piso,155000,2,65
Asturias,Piso,109900,3,46
Asturias,Piso,99000,3,135
Asturias,Chalet,250000,5,203
Asturias,Piso,115000,3,267
Asturias,Chalet,595000,9,370
Asturias,Chalet,167000,4,489
Asturias,Piso,230000,2,57
Asturias,Duplex,120000,5,54
Asturias,Piso,215000,3,93
Asturias,Duplex,520000,3,68
Asturias,Piso,165000,2,242
Asturias,Chalet,370000,4,288
Asturias,Piso,29000,2,301
Asturias,Chalet,390000,4,94
Asturias,Chalet,240000,4,64
Asturias,Piso,138000,3,90
Asturias,Chalet,192000,3,76
Asturias,Piso,69500,3,63
Asturias,Piso,120000,1,88
Asturias,Piso,153000,3,174
Asturias,Casa Rural,24000,0,210
Asturias,Piso,99500,1,256
Asturias,Chalet,180000,6,311
Asturias,Casa Rural,98000,4,403
Asturias,Piso,215000,2,106
Asturias,Piso,220000,3,174
Asturias,Piso,105000,2,72
Asturias,Piso,218000,3,48
Asturias,Piso,152000,3,202
Asturias,Piso,150000,4,58
Asturias,Chalet,350000,7,202
Asturias,Piso,110000,2,292
Asturias,Piso,56000,2,292
Asturias,Chalet,1200000,8,83
Asturias,Chalet,65000,2,75
Asturias,Chalet,77000,5,95
Asturias,Piso,149000,4,61
Asturias,Piso,250000,2,129
Asturias,Chalet,349000,3,239
Asturias,Piso,110000,3,274
Asturias,Piso,226000,3,391
Asturias,Chalet,490000,4,447
Asturias,Piso,149000,3,70
Asturias,Piso,39900,1,49
Asturias,Piso,94800,1,72
Asturias,Piso,245000,3,174
Asturias,Casa Rural,99000,2,230
Asturias,Chalet,400000,5,290
Asturias,Chalet,150000,3,300
Asturias,Piso,60000,2,67
Asturias,Duplex,210000,3,68
Asturias,Piso,200000,3,60
Asturias,Chalet,319000,4,97
Asturias,Chalet,570000,5,94
Asturias,Piso,70000,3,100
Asturias,Piso,390000,6,80
Asturias,Duplex,227000,3,97
Asturias,Chalet,74900,3,80
Asturias,Piso,130000,3,85
Asturias,Piso,179000,2,108
Asturias,Chalet,235000,5,171
Asturias,Duplex,136000,3,221
Asturias,Casa Rural,45000,4,280
Asturias,Ático,370000,3,356
Asturias,Piso,129900,1,479
Asturias,Piso,290000,2,91
Asturias,Piso,185000,2,72
Asturias,Piso,275000,2,118
Asturias,Piso,165000,3,110
Asturias,Piso,197000,3,201
Asturias,Piso,193000,2,264
Asturias,Chalet,82000,3,396
Asturias,Casa Rural,41000,4,61
Asturias,Piso,110000,3,70
Asturias,Piso,139000,2,66
Asturias,Ático,185000,2,98
Asturias,Chalet,180000,2,93
Asturias,Piso,139000,3,83
Asturias,Piso,349000,3,183
Asturias,Chalet,290000,4,227
Asturias,Piso,125000,1,287
Asturias,Piso,165000,2,331
Asturias,Piso,69000,3,469
Asturias,Piso,329000,4,84
Asturias,Piso,215000,4,87
Asturias,Piso,159000,3,80
Asturias,Piso,275000,4,107
Asturias,Duplex,140000,2,201
Asturias,Piso,90000,1,252
Asturias,Chalet,195000,3,345
Asturias,Piso,295000,4,262
Asturias,Piso,250000,3,60
Asturias,Piso,175000,3,92
Asturias,Casa Rural,135000,5,369
Asturias,Duplex,169000,3,84
Asturias,Piso,136500,2,91
Asturias,Piso,115000,3,142
Asturias,Piso,145000,2,226
Asturias,Piso,119000,2,278
Asturias,Piso,139000,2,365
Asturias,Piso,55000,3,452
Asturias,Piso,124000,3,72
Asturias,Piso,116000,3,60
Asturias,Piso,69000,1,48
Asturias,Chalet,445000,3,94
Asturias,Duplex,109000,4,204
Asturias,Piso,199900,3,269
Asturias,Piso,99900,2,378
Asturias,Piso,84000,4,98
Asturias,Piso,149000,4,64
Asturias,Chalet,649900,8,63
Asturias,Chalet,360000,4,93
Asturias,Piso,44900,2,74
Asturias,Piso,159900,2,64
Asturias,Piso,215000,3,69
Asturias,Piso,72000,3,174
Asturias,Chalet,390000,2,77
Asturias,Chalet,740000,4,89
Asturias,Chalet,139900,4,96
Asturias,Piso,99000,2,195
Asturias,Piso,86000,3,249
Asturias,Piso,385000,3,263
Asturias,Chalet,259000,4,399
Asturias,Piso,165000,3,414
Asturias,Piso,195000,4,95
Asturias,Piso,140000,3,78
Asturias,Chalet,245000,3,47
Asturias,Ático,145000,2,107
Asturias,Chalet,1300000,4,204
Asturias,Ático,370000,3,250
Asturias,Chalet,1200000,8,396
Asturias,Piso,149000,4,72
Asturias,Piso,163000,2,75
Asturias,Piso,22000,3,71
Asturias,Piso,139000,3,93
Asturias,Piso,134700,3,63
Asturias,Chalet,375000,4,103
Asturias,Duplex,85000,1,133
Asturias,Chalet,298000,4,204
Asturias,Chalet,185000,2,292
Asturias,Piso,72000,3,366
Asturias,Duplex,85000,1,477
Asturias,Casa Rural,92000,1,116
Asturias,Chalet,1250000,12,64
Asturias,Piso,190000,3,93
Asturias,Chalet,350000,5,61
Asturias,Piso,295000,4,211
Asturias,Piso,139900,1,74
Asturias,Chalet,299000,3,207
Asturias,Piso,180000,4,286
Asturias,Piso,152000,3,300
Asturias,Chalet,155000,4,65
Asturias,Chalet,60000,2,67
Asturias,Piso,172000,2,78
Asturias,Casa Rural,45000,4,89
Asturias,Piso,78000,2,200
Asturias,Chalet,950000,6,226
Asturias,Chalet,390000,3,291
Asturias,Piso,100000,3,320
Asturias,Piso,169900,4,457
Asturias,Piso,55000,3,107
Asturias,Piso,169900,3,116
Asturias,Chalet,450000,4,109
Asturias,Piso,360000,3,47
Asturias,Piso,135000,3,200
Asturias,Piso,300000,3,262
Asturias,Piso,90000,3,313
Asturias,Piso,57000,3,99
Asturias,Piso,110000,1,61
Asturias,Piso,169900,3,97
Asturias,Duplex,163000,2,84
Asturias,Chalet,320000,3,98
Asturias,Piso,165000,2,93
Asturias,Piso,320000,5,62
Asturias,Chalet,750000,14,97
Asturias,Piso,65000,3,63
Asturias,Piso,199000,3,97
Asturias,Duplex,379000,4,108
Asturias,Piso,87000,4,184
Asturias,Piso,215000,3,229
Asturias,Piso,63000,3,279
Asturias,Casa Rural,60000,2,373
Asturias,Piso,298000,2,467
Asturias,Piso,125000,2,82
Asturias,Piso,129900,1,94
Asturias,Piso,167000,3,107
Asturias,Piso,125000,4,47
Asturias,Piso,460000,5,239
Asturias,Piso,120000,4,292
Asturias,Chalet,255000,5,341
Asturias,Chalet,599000,8,100
Asturias,Piso,105000,2,100
Asturias,Chalet,125000,5,82
Asturias,Piso,90000,3,82
Asturias,Chalet,487000,6,73
Asturias,Piso,80000,3,105
Asturias,Chalet,228000,3,158
Asturias,Chalet,365000,7,550
Asturias,Piso,110000,2,264
Asturias,Piso,79000,3,303
Asturias,Piso,115000,7,400
Asturias,Chalet,249000,5,98
Asturias,Chalet,745000,10,82
Asturias,Chalet,140000,2,101
Asturias,Piso,550000,4,108
Asturias,Piso,129000,5,219
Asturias,Piso,48500,1,293
Asturias,Piso,70000,3,309
Asturias,Chalet,300000,10,60
Asturias,Chalet,125000,2,80
Asturias,Chalet,425000,3,85
Asturias,Chalet,380000,6,73
Asturias,Piso,72000,2,90
Asturias,Piso,60000,4,106
Asturias,Piso,55000,2,148
Asturias,Chalet,176000,2,206
Asturias,Piso,130000,3,272
Asturias,Piso,115000,4,396
Asturias,Chalet,330000,5,472
Asturias,Piso,145000,3,68
Asturias,Piso,155000,3,102
Asturias,Chalet,195000,2,87
Asturias,Piso,160000,3,53
Asturias,Chalet,399000,4,237
Asturias,Piso,39500,3,285
Asturias,Piso,133000,2,324
Asturias,Piso,78000,3,77
Asturias,Chalet,165000,3,100
Asturias,Piso,85000,3,99
Asturias,Piso,120000,3,100
Asturias,Duplex,650000,5,369
Asturias,Piso,53000,3,95
Asturias,Piso,73000,3,61
Asturias,Piso,165000,3,80
Asturias,Chalet,290000,4,84
Asturias,Piso,65000,1,99
Asturias,Chalet,231000,4,47
Asturias,Piso,75000,3,188
Asturias,Chalet,570000,4,209
Asturias,Piso,135000,2,254
Asturias,Piso,190000,2,379
Asturias,Piso,185000,3,430
Asturias,Chalet,387500,5,76
Asturias,Chalet,560000,10,45
Asturias,Piso,105000,4,108
Asturias,Chalet,530000,6,63
Asturias,Piso,185000,2,207
Asturias,Chalet,1000000,5,262
Asturias,Chalet,60000,2,345
Asturias,Piso,57000,2,66
Asturias,Piso,48500,3,84
Asturias,Chalet,49500,3,64
Asturias,Piso,90000,2,95
Asturias,Chalet,80000,3,81
Asturias,Piso,160000,5,46
Asturias,Duplex,197000,2,143
Asturias,Piso,70000,3,249
Asturias,Chalet,145000,3,292
Asturias,Chalet,230000,1,351
Asturias,Chalet,48000,3,445
Asturias,Piso,108000,3,91
Asturias,Chalet,695000,9,60
Asturias,Piso,133000,3,109
Asturias,Chalet,830000,5,87
Asturias,Chalet,185000,4,232
Asturias,Piso,215000,3,59
Asturias,Chalet,250000,6,224
Asturias,Chalet,85000,3,290
Asturias,Chalet,700000,4,253
Asturias,Chalet,345000,4,67
Asturias,Chalet,298000,6,69
Asturias,Chalet,780000,5,90
Asturias,Piso,29500,3,182
Asturias,Chalet,167000,6,199
Asturias,Chalet,86000,3,242
Asturias,Piso,240000,4,283
Asturias,Chalet,350000,3,302
Asturias,Piso,310000,3,497
Asturias,Piso,145000,3,90
Asturias,Piso,109500,1,57
Asturias,Piso,266000,3,46
Asturias,Piso,198000,1,61
Asturias,Piso,99000,5,240
Asturias,Ático,255000,4,284
Asturias,Piso,39000,2,363
Asturias,Piso,154900,3,77
Asturias,Piso,149900,2,78
Asturias,Chalet,995000,7,78
Asturias,Piso,78000,3,67
Asturias,Piso,226000,2,84
Asturias,Piso,28000,2,70
Asturias,Piso,190000,3,73
Asturias,Piso,33000,2,76
Asturias,Duplex,346000,5,74
Asturias,Chalet,69000,1,88
Asturias,Chalet,43000,4,99
Asturias,Piso,178000,3,180
Asturias,Casa Rural,60000,3,250
Asturias,Piso,83025,3,252
Asturias,Casa Rural,130000,2,353
Asturias,Chalet,355000,5,435
Asturias,Duplex,94000,5,99
Asturias,Piso,86000,1,48
Asturias,Piso,117000,2,102
Asturias,Duplex,225000,3,95
Asturias,Piso,130000,3,216
Asturias,Piso,90000,3,274
Asturias,Piso,57000,3,326
Asturias,Chalet,324900,3,92
Asturias,Piso,353000,3,60
Asturias,Duplex,182000,2,87
Asturias,Chalet,155000,3,70
Asturias,Chalet,990000,7,94
Asturias,Piso,174000,3,66
Asturias,Piso,164000,3,138
Asturias,Piso,35000,3,221
Asturias,Piso,75000,2,278
Asturias,Piso,95000,1,397
Asturias,Piso,124000,3,422
Asturias,Piso,51000,2,101
Asturias,Chalet,380000,4,99
Asturias,Chalet,30000,4,91
Asturias,Piso,125000,3,101
Asturias,Piso,125000,3,227
Asturias,Piso,119000,2,255
Asturias,Chalet,150000,1,355
Asturias,Piso,135000,3,60
Asturias,Piso,40000,3,90
Asturias,Piso,207000,3,189
Asturias,Piso,95000,2,88
Asturias,Piso,139000,3,61
Asturias,Piso,98000,3,108
Asturias,Chalet,59000,3,127
Asturias,Piso,116000,3,216
Asturias,Piso,76000,3,252
Asturias,Chalet,240000,4,314
Asturias,Piso,165000,4,462
Asturias,Chalet,145000,5,45
Asturias,Chalet,398000,5,82
Asturias,Duplex,232500,2,61
Asturias,Piso,90000,3,86
Asturias,Piso,95000,1,247
Asturias,Piso,215000,3,293
Asturias,Piso,198000,2,323
Asturias,Casa Rural,62000,2,82
Asturias,Piso,255000,3,174
Asturias,Ático,228000,2,63
Asturias,Piso,199000,2,70
Asturias,Piso,99500,3,71
Asturias,Piso,189000,3,95
Asturias,Piso,148000,3,69
Asturias,Chalet,240000,4,74
Asturias,Chalet,399000,5,89
Asturias,Piso,65000,3,84
Asturias,Piso,165000,3,110
Asturias,Piso,135000,3,167
Asturias,Piso,113000,2,243
Asturias,Piso,125000,2,260
Asturias,Piso,145000,2,306
Asturias,Piso,105000,2,463
Asturias,Chalet,265000,3,106
Asturias,Piso,129900,3,109
Asturias,Piso,159000,3,86
Asturias,Ático,550000,3,94
Asturias,Piso,85000,2,202
Asturias,Chalet,105000,2,266
Asturias,Chalet,70000,4,386
Asturias,Piso,145000,2,85
Asturias,Piso,169000,3,70
Asturias,Piso,300000,2,74
Asturias,Piso,156000,2,73
Asturias,Piso,321000,2,70
Asturias,Piso,115000,2,61
Asturias,Piso,125000,3,129
Asturias,Piso,245000,2,231
Asturias,Piso,305000,2,276
Asturias,Piso,90000,3,363
Asturias,Piso,104500,1,405
Asturias,Casa Rural,225000,3,103
Asturias,Piso,105000,1,116
Asturias,Piso,130000,2,63
Asturias,Piso,145000,2,104
Asturias,Chalet,320000,3,202
Asturias,Chalet,490000,4,60
Asturias,Chalet,50000,3,221
Asturias,Chalet,49000,1,291
Asturias,Casa Rural,58000,3,280
Asturias,Piso,156000,1,76
Asturias,Piso,65000,3,67
Asturias,Chalet,83000,3,63
Asturias,Piso,95000,3,92
Asturias,Piso,160000,2,188
Asturias,Piso,195000,3,222
Asturias,Piso,168900,3,262
Asturias,Piso,119000,2,321
Asturias,Piso,210000,4,411
Asturias,Piso,209000,3,57
Asturias,Piso,344000,2,102
Asturias,Piso,199000,3,78
Asturias,Piso,305000,2,83
Asturias,Piso,209000,2,201
Asturias,Piso,149500,3,257
Asturias,Piso,535000,6,316
Asturias,Chalet,96000,4,89
Asturias,Piso,155000,2,75
Asturias,Piso,215000,3,80
Asturias,Chalet,280000,3,182
Asturias,Piso,430000,7,69
Asturias,Piso,129000,2,63
Asturias,Piso,129900,3,63
Asturias,Piso,130000,3,91
Asturias,Piso,89000,3,100
Asturias,Casa Rural,150000,3,83
Asturias,Piso,130000,3,71
Asturias,Piso,158750,3,135
Asturias,Piso,159900,3,213
Asturias,Piso,185000,3,287
Asturias,Piso,99900,3,361
Asturias,Piso,184500,3,427
Asturias,Piso,192000,3,54
Asturias,Piso,107900,3,119
Asturias,Chalet,480000,4,66
Asturias,Duplex,110000,2,64
Asturias,Piso,79500,1,50
Asturias,Chalet,200000,3,266
Asturias,Piso,100000,1,303
Asturias,Piso,180000,2,86
Asturias,Piso,343000,4,277
Asturias,Piso,320000,4,71
Asturias,Piso,315000,3,93
Asturias,Chalet,299000,2,69
Asturias,Chalet,135000,3,189
Asturias,Chalet,295000,3,174
Asturias,Piso,149900,2,232
Asturias,Piso,89000,2,255
Asturias,Piso,184900,3,329
Asturias,Piso,89660,1,468
Asturias,Piso,550000,4,75
Asturias,Casa Rural,205000,5,89
Asturias,Chalet,130000,3,98
Asturias,Chalet,988000,5,56
Asturias,Piso,144000,4,219
Asturias,Chalet,279900,5,297
Asturias,Chalet,65000,5,339
Asturias,Casa Rural,415000,3,63
Asturias,Chalet,950000,6,69
Asturias,Piso,89000,1,87
Asturias,Piso,580000,4,79
Asturias,Piso,118000,3,73
Asturias,Piso,105000,3,48
Asturias,Piso,125000,2,156
Asturias,Piso,135000,2,207
Asturias,Chalet,370000,5,270
Asturias,Casa Rural,37000,2,333
Asturias,Chalet,41900,4,401
Asturias,Chalet,188000,1,80
Asturias,Piso,105000,3,56
Asturias,Piso,98500,3,120
Asturias,Piso,149000,2,114
Asturias,Piso,185000,2,200
Asturias,Piso,119900,2,284
Asturias,Piso,77000,3,382
Asturias,Piso,89990,2,69
Asturias,Piso,185000,3,85
Asturias,Piso,44900,3,68
Asturias,Piso,185000,4,60
Asturias,Chalet,995000,7,496
Asturias,Piso,65000,2,92
Asturias,Piso,135000,3,60
Asturias,Piso,230000,2,82
Asturias,Casa Rural,350000,9,99
Asturias,Piso,340000,3,64
Asturias,Chalet,175000,4,89
Asturias,Chalet,235000,4,144
Asturias,Chalet,420000,4,245
Asturias,Chalet,190000,4,260
Asturias,Piso,235000,3,336
Asturias,Chalet,250000,4,457
Asturias,Chalet,198000,3,87
Asturias,Piso,193500,3,102
Asturias,Piso,40000,3,94
Asturias,Piso,360000,4,251
Asturias,Casa Rural,120000,3,237
Asturias,Casa Rural,366900,4,265
Asturias,Chalet,299900,4,354
Asturias,Chalet,75000,2,65
Asturias,Piso,135000,2,61
Asturias,Chalet,57000,4,262
Asturias,Piso,149000,3,84
Asturias,Chalet,640000,7,78
Asturias,Piso,235000,4,91
Asturias,Piso,200000,4,158
Asturias,Piso,160000,3,216
Asturias,Ático,174000,2,261
Asturias,Casa Rural,95000,2,324
Asturias,Piso,98000,4,475
Asturias,Piso,400000,5,112
Asturias,Piso,179000,2,101
Asturias,Chalet,735000,4,68
Asturias,Piso,350000,4,64
Asturias,Piso,162000,3,212
Asturias,Piso,182000,3,174
Asturias,Piso,185000,1,212
Asturias,Piso,185000,4,292
Asturias,Piso,80000,1,300
Asturias,Piso,130000,2,89
Asturias,Chalet,475000,4,99
Asturias,Piso,133000,2,100
Asturias,Piso,145000,3,52
Asturias,Chalet,390000,4,189
Asturias,Piso,110000,1,238
Asturias,Chalet,150000,3,294
Asturias,Piso,122000,3,302
Asturias,Piso,330000,2,469
Asturias,Ático,80000,2,50
Asturias,Piso,115000,3,62
Asturias,Chalet,150000,3,182
Asturias,Ático,97000,2,46
Asturias,Chalet,225000,4,249
Asturias,Piso,139000,3,276
Asturias,Piso,133000,3,327
Asturias,Piso,135000,3,77
Asturias,Piso,500000,4,73
Asturias,Piso,68000,3,93
Asturias,Chalet,87500,8,62
Asturias,Piso,85000,4,88
Asturias,Piso,125000,1,88
Asturias,Chalet,575000,8,93
Asturias,Piso,160000,3,85
Asturias,Piso,159000,3,65
Asturias,Piso,183000,3,82
Asturias,Piso,235000,4,48
Asturias,Piso,70000,1,175
Asturias,Piso,165000,3,217
Asturias,Piso,125000,2,294
Asturias,Piso,195000,4,398
Asturias,Piso,90000,3,463
Asturias,Ático,61000,2,46
Asturias,Piso,320000,2,88
Asturias,Piso,90000,2,88
Asturias,Piso,530000,5,72
Asturias,Piso,147000,3,238
Asturias,Piso,180000,3,295
Asturias,Chalet,130000,9,397
Asturias,Piso,115000,1,77
Asturias,Piso,260000,3,63
Asturias,Piso,73000,1,60
Asturias,Piso,90000,1,76
Asturias,Piso,130000,2,66
Asturias,Piso,120000,3,65
Asturias,Piso,209000,4,169
Asturias,Piso,130000,2,218
Asturias,Piso,170000,2,251
Asturias,Piso,133000,2,392
Asturias,Piso,81900,1,434
Asturias,Piso,210000,3,110
Asturias,Piso,145000,2,73
Asturias,Piso,95000,2,118
Asturias,Piso,88000,1,100
Asturias,Piso,164000,2,215
Asturias,Chalet,69000,3,292
Asturias,Casa Rural,54000,4,385
Asturias,Piso,120000,2,93
Asturias,Piso,82000,2,86
Asturias,Chalet,355000,5,98
Asturias,Piso,53000,3,91
Asturias,Piso,69000,1,89
Asturias,Chalet,185000,3,110
Asturias,Casa Rural,37000,1,151
Asturias,Piso,265000,3,247
Asturias,Piso,185000,3,250
Asturias,Chalet,305000,9,361
Asturias,Piso,46000,3,494
Asturias,Piso,81000,3,68
Asturias,Duplex,89700,2,113
Asturias,Chalet,470000,6,76
Asturias,Piso,138000,3,95
Asturias,Piso,178000,3,211
Asturias,Chalet,116000,2,275
Asturias,Piso,215000,3,346
Asturias,Piso,144000,2,100
Asturias,Piso,212500,3,91
Asturias,Chalet,51500,4,99
Asturias,Piso,38000,2,63
Asturias,Chalet,380000,5,369
Asturias,Piso,88000,3,80
Asturias,Piso,52000,3,92
Asturias,Piso,50000,3,93
Asturias,Piso,219000,1,93
Asturias,Chalet,139000,3,95
Asturias,Piso,90000,1,96
Asturias,Piso,33500,2,194
Asturias,Piso,53000,2,223
Asturias,Piso,135000,2,278
Asturias,Piso,85000,4,315
Asturias,Piso,135000,3,461
Asturias,Piso,55000,4,111
Asturias,Casa Rural,79000,3,90
Asturias,Piso,115000,1,45
Asturias,Piso,65000,1,115
Asturias,Chalet,315000,12,218
Asturias,Piso,212000,3,294
Asturias,Chalet,430000,3,303
Asturias,Piso,49900,5,95
Asturias,Piso,99500,3,71
Asturias,Piso,149000,4,69
Asturias,Piso,69840,1,95
Asturias,Piso,179800,3,94
Asturias,Chalet,284000,5,106
Asturias,Piso,220000,3,134
