com. autonoma,provincia,descripción,precio,habitaciones,m²
Comunidad de Madrid,Madrid,Chalet,3500000,5,70
Comunidad de Madrid,Madrid,Piso,2250000,4,250
Comunidad de Madrid,Madrid,Chalet,1315000,4,130
Comunidad de Madrid,Madrid,Duplex,690000,2,224
Comunidad de Madrid,Madrid,Chalet,1550000,5,283
Comunidad de Madrid,Madrid,Ático,854600,4,427
Comunidad de Madrid,Madrid,Piso,828000,3,286
Comunidad de Madrid,Madrid,Chalet,3500000,6,357
Comunidad de Madrid,Madrid,Chalet,450000,3,50
Comunidad de Madrid,Madrid,Chalet,1100000,5,430
Comunidad de Madrid,Madrid,Piso,445000,3,336
Comunidad de Madrid,Madrid,Chalet,1075000,6,97
Comunidad de Madrid,Madrid,Piso,312000,3,110
Comunidad de Madrid,Madrid,Chalet,1125000,10,82
Comunidad de Madrid,Madrid,Chalet,3800000,7,56
Comunidad de Madrid,Madrid,Piso,775000,3,244
Comunidad de Madrid,Madrid,Piso,299000,3,152
Comunidad de Madrid,Madrid,Chalet,6800000,8,315
Comunidad de Madrid,Madrid,Piso,1180000,3,289
Comunidad de Madrid,Madrid,Piso,309000,3,169
Comunidad de Madrid,Madrid,Chalet,2780000,6,58
Comunidad de Madrid,Madrid,Ático,1200000,4,278
Comunidad de Madrid,Madrid,Piso,815000,3,110
Comunidad de Madrid,Madrid,Chalet,1300000,4,313
Comunidad de Madrid,Madrid,Ático,360000,2,99
Comunidad de Madrid,Madrid,Piso,1500000,3,61
Comunidad de Madrid,Madrid,Chalet,999000,5,397
Comunidad de Madrid,Madrid,Chalet,3900000,6,87
Comunidad de Madrid,Madrid,Chalet,3490000,6,83
Comunidad de Madrid,Madrid,Piso,935000,4,64
Comunidad de Madrid,Madrid,Ático,789600,3,235
Comunidad de Madrid,Madrid,Piso,294000,2,64
Comunidad de Madrid,Madrid,Ático,1200000,2,77
Comunidad de Madrid,Madrid,Piso,395000,1,47
Comunidad de Madrid,Madrid,Piso,950000,3,117
Comunidad de Madrid,Madrid,Piso,469000,2,61
Comunidad de Madrid,Madrid,Piso,899000,2,83
Comunidad de Madrid,Madrid,Piso,425000,1,73
Comunidad de Madrid,Madrid,Piso,1300000,2,67
Comunidad de Madrid,Madrid,Piso,1290000,3,189
Comunidad de Madrid,Madrid,Piso,899000,2,264
Comunidad de Madrid,Madrid,Piso,1045000,4,57
Comunidad de Madrid,Madrid,Piso,279900,2,89
Comunidad de Madrid,Madrid,Piso,1100000,4,92
Comunidad de Madrid,Madrid,Piso,180000,2,112
Comunidad de Madrid,Madrid,Piso,141500,3,100
Comunidad de Madrid,Madrid,Chalet,1375000,7,440
Comunidad de Madrid,Madrid,Piso,2390000,4,278
Comunidad de Madrid,Madrid,Piso,899000,2,75
Comunidad de Madrid,Madrid,Piso,162000,2,465
Comunidad de Madrid,Madrid,Piso,1099000,3,195
Comunidad de Madrid,Madrid,Piso,580000,3,264
Comunidad de Madrid,Madrid,Chalet,2575000,8,66
Comunidad de Madrid,Madrid,Piso,790000,2,329
Comunidad de Madrid,Madrid,Piso,640000,3,224
Comunidad de Madrid,Madrid,Chalet,6500000,5,99
Comunidad de Madrid,Madrid,Piso,580000,5,317
Comunidad de Madrid,Madrid,Estudio,267000,0,66
Comunidad de Madrid,Madrid,Piso,1400000,2,101
Comunidad de Madrid,Madrid,Piso,265000,4,262
Comunidad de Madrid,Madrid,Chalet,2290000,6,71
Comunidad de Madrid,Madrid,Piso,750000,4,205
Comunidad de Madrid,Madrid,Piso,4200000,5,217
Comunidad de Madrid,Madrid,Piso,500000,3,87
Comunidad de Madrid,Madrid,Chalet,2150000,4,275
Comunidad de Madrid,Madrid,Chalet,2550000,7,245
Comunidad de Madrid,Madrid,Piso,535000,3,78
Comunidad de Madrid,Madrid,Piso,750000,4,52
Comunidad de Madrid,Madrid,Chalet,2190000,6,356
Comunidad de Madrid,Madrid,Piso,357000,3,182
Comunidad de Madrid,Madrid,Piso,1150000,5,276
Comunidad de Madrid,Madrid,Chalet,1590000,4,372
Comunidad de Madrid,Madrid,Chalet,3990000,5,391
Comunidad de Madrid,Madrid,Chalet,9800000,7,99
Comunidad de Madrid,Madrid,Piso,321500,3,57
Comunidad de Madrid,Madrid,Piso,550000,4,70
Comunidad de Madrid,Madrid,Piso,4542000,3,292
Comunidad de Madrid,Madrid,Chalet,4400000,6,62
Comunidad de Madrid,Madrid,Piso,220000,2,83
Comunidad de Madrid,Madrid,Chalet,950000,4,251
Comunidad de Madrid,Madrid,Chalet,1150000,7,103
Comunidad de Madrid,Madrid,Ático,699000,3,80
Comunidad de Madrid,Madrid,Ático,1200000,4,84
Comunidad de Madrid,Madrid,Chalet,5500000,9,468
Comunidad de Madrid,Madrid,Piso,740000,3,288
Comunidad de Madrid,Madrid,Piso,1330000,2,270
Comunidad de Madrid,Madrid,Piso,585000,3,92
Comunidad de Madrid,Madrid,Piso,545000,1,176
Comunidad de Madrid,Madrid,Piso,179000,1,244
Comunidad de Madrid,Madrid,Piso,1290000,5,47
Comunidad de Madrid,Madrid,Chalet,1050000,5,66
Comunidad de Madrid,Madrid,Chalet,1095000,4,72
Comunidad de Madrid,Madrid,Chalet,2800000,6,63
Comunidad de Madrid,Madrid,Piso,995000,4,61
Comunidad de Madrid,Madrid,Chalet,1240000,7,98
Comunidad de Madrid,Madrid,Piso,695000,4,228
Comunidad de Madrid,Madrid,Piso,1350000,3,443
Comunidad de Madrid,Madrid,Piso,810000,4,207
Comunidad de Madrid,Madrid,Piso,1300000,4,443
Comunidad de Madrid,Madrid,Ático,607000,4,102
Comunidad de Madrid,Madrid,Piso,128000,2,339
Comunidad de Madrid,Madrid,Chalet,510000,3,113
Comunidad de Madrid,Madrid,Chalet,995000,5,77
Comunidad de Madrid,Madrid,Ático,800000,2,204
Comunidad de Madrid,Madrid,Chalet,2500000,6,101
Comunidad de Madrid,Madrid,Piso,145290,3,58
Comunidad de Madrid,Madrid,Ático,660000,2,80
Comunidad de Madrid,Madrid,Piso,2700000,7,447
Comunidad de Madrid,Madrid,Duplex,2300000,4,200
Comunidad de Madrid,Madrid,Piso,790000,5,363
Comunidad de Madrid,Madrid,Chalet,2150000,5,369
Comunidad de Madrid,Madrid,Chalet,4000000,7,81
Comunidad de Madrid,Madrid,Piso,259900,2,93
Comunidad de Madrid,Madrid,Chalet,7000000,6,100
Comunidad de Madrid,Madrid,Piso,1649000,3,489
Comunidad de Madrid,Madrid,Chalet,950000,9,98
Comunidad de Madrid,Madrid,Chalet,549000,6,243
Comunidad de Madrid,Madrid,Piso,1100000,4,301
Comunidad de Madrid,Madrid,Chalet,885000,5,70
Comunidad de Madrid,Madrid,Piso,790000,4,92
Comunidad de Madrid,Madrid,Chalet,2000000,5,474
Comunidad de Madrid,Madrid,Piso,231500,2,353
Comunidad de Madrid,Madrid,Piso,170000,3,62
Comunidad de Madrid,Madrid,Chalet,3700000,7,227
