Tipo de inmueble,Dirección,Precio,Habitaciones
Chalet,las camelias,865000,4
Chalet,Calle Bellota,1225000,4
Piso,Avenida de la Marina,454900,2
Piso,Urbanización San Roque Club,275000,2
Chalet,Centro,244900,5
Chalet,Calle Alfonso el Sabio,1850000,6
Piso,Centro,95000,2
Piso,Plaza de los Porches,270000,3
Piso,Centro,159900,3
Chalet,Calle Mateo Inurria,230000,5
Chalet,Las Canteras - El Almedral,204900,3
Duplex,Barriada Río San Pedro,135000,3
Chalet,Centro,195000,4
Piso,Centro,105000,3
Piso,Barriada Río San Pedro,129900,3
Chalet,Calle San Jose,179000,5
Chalet,Calle Miguel de Cervantes,171000,3
Chalet,Calle Zorrilla,175000,3
Chalet,Carretera de Colonia Monte Algaida,270000,10
Chalet,Calle Gerona,50000,2
Piso,barrio Puertas del sur - Guadabajaque,126900,3
Chalet,Arcos de la Frontera,579000,9
Piso,Calle Federico García Lorca,149500,3
Chalet,Calle Antona de Dios,650000,5
Chalet,Plaza San Isidro,290000,3
Chalet,Vejer de la Frontera,225000,3
Chalet,Novo Sancti Petri,495000,4
Chalet,Trebujena,249900,4
Piso,barrio Pinar Alto,129000,2
Chalet,La Barrosa,530000,3
Chalet,barrio Zona F,4100000,10
Piso,Avenida Cayetano del Toro,455000,3
Casa Rural,Vejer de la Frontera,195000,2
Duplex,Valgrande,875000,4
Piso,Calle conde de o´reilly 4,190000,1
Piso,Centro Histórico - Plaza España,155500,3
Duplex,Conil,290000,3
Chalet,Calle Aníbal 29,1500000,6
Chalet,begoña,945000,5
Chalet,Conil,1390000,4
Piso,Calle Parcela R2A y R2B del SUNP RI1 s/n,164655,2
Ático,Avenida 1498 s/n,242446,2
Piso,Avenida 1498 s/n,202603,2
Piso,Avenida 1498 s/n,184663,2
Piso,Calle Parcela R2A y R2B del SUNP RI1 s/n,209729,3
Chalet,Calle Fondo,665000,3
Piso,Vejer de la Frontera,105000,3
Piso,Calle Parcela R2A y R2B del SUNP RI1 s/n,263784,4
Chalet,Calle Fondo,815000,3
Piso,barrio Puertas del sur - Guadabajaque,95000,2
Piso,Senda Chica s/n,491000,3
Piso,El Rinconcillo - San José Artesano,120000,3
Piso,Senda CHica s/n,491000,3
Chalet,Avenida Octavio Augusto 55,380000,3
Chalet,Avenida de Sanlúcar s/n,163500,5
Piso,san miguel,185000,3
Chalet,Calle Campamento de Úbeda,675000,5
Chalet,esmeralda,1795000,5
Ático,Marina de Alcaidesa,260000,2
Chalet,Avenida de los Cortijos,980000,4
Chalet,Carril Gorrión,220000,3
Piso,Centro Histórico - Plaza España,160000,3
Piso,Playa Victoria - Paseo Marítimo,285000,3
