"provincia","tipo/lugar","link","precio","caracteristicas","info","otros"
"Navarra","Piso en travesía Acella, 2, Iturrama, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/98982962/","499,000 €","6 hab. 187 m² exterior con ascensor","PISO DIVISIBLE EN DOS, ¡ ¡ATENCION INVERSORES! , Travesia Acella, exclusiva vivienda en zona privilegiada de Pamplona, junto al parque de Yamaguchi, al lado de la Universidad de Navarra y la zona hosp",""
"Navarra","Casa o chalet independiente en avenida Navarra, Ayegui","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/82600162/","265,000 €","3 hab. 240 m²","INMOBILIARIA SARASATE PRESENTA: Unifamiliar aislado en Irache I, perfectamente cuidado y reformado, consta de planta baja y semisótano. En el semisótano está el txoko y el garaje, un baño, un lavadero",""
"Navarra","Piso en calle Amaya, 2º Ensanche, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-3.htm/inmueble/101704433/","560,000 €","4 hab. 175 m² Planta 5ª exterior con ascensor","VENTA PISO CALLE AMAYA CENTRICO CERCA PLAZA DE TOROS. Consta de: Holl entrada, Cocina amplia con ventanas, Salon doble con ventanales a la calle. Amplio Comedor con ventanas a calle, 4 Habitaciones un",""
"Navarra","Piso en plaza Baja, 19, Corella","https://www.idealista.com/venta-viviendas/navarra/pagina-3.htm/inmueble/102144700/","79,900 €","3 hab. 99 m² Planta 1ª exterior sin ascensor","¡Oportunidad muy interesante en Corella! Vendemos piso en muy buen estado de conservación de 100 m2 construidos, distribuidos en 3 habitaciones (2 de ellas con armarios empotrados), 1 baño, cocina tot",""
"Navarra","Piso en calle Ezperun, 4, Noáin (Valle de Elorz)","https://www.idealista.com/venta-viviendas/navarra/pagina-3.htm/inmueble/101583703/","215,000 €","3 hab. 126 m² Bajo exterior con ascensor","Vendemos espectacular bajo VPT de venta LIBRE compuesto por 3 amplias habitaciones exteriores, cocina con acceso a una terraza, gran salón con acceso a otra terraza de 56 metros acondicionada con césp",""
"Navarra","Chalet en artazkoz, 6, Olza","https://www.idealista.com/venta-viviendas/navarra/pagina-3.htm/inmueble/99558451/","385,000 €","6 hab. 282 m²","Espectacular y acogedor chalet unifamiliar situado en Artázcoz (Olza) rodeado de  paisaje y vistas impresionantes a tan solo unos 10 km de Pamplona. La vivienda se caracteriza por su GRAN LUMINOSIDAD",""
"Navarra","Chalet en avenida la Lostra, 77, Noáin (Valle de Elorz)","https://www.idealista.com/venta-viviendas/navarra/pagina-3.htm/inmueble/101395096/","415,000 €","4 hab. 231 m²","Si está buscando una propiedad amplia, cómoda y con todos los detalles, este es uno de los mejores inmuebles que podrá encontrar en Noain.  ¡Es su oportunidad de invertir en un hogar ideal para Vd. y",""
"Navarra","Casa o chalet independiente en calle Gurimendi, 24, Egüés","https://www.idealista.com/venta-viviendas/navarra/pagina-3.htm/inmueble/98086130/","845,000 €","8 hab. 537 m²","Vive en una de las zonas más exclusivas de la comarca de Pamplona, en esta impresionante vivienda de más de 500 metros en Gorraiz, junto al British School. Se trata de una vivienda construida en el añ",""
"Navarra","Piso en calle Alfonso el Batallador, Iturrama, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-3.htm/inmueble/101141750/","309,000 €","3 hab. 115 m² Planta 2ª exterior con ascensor","Piso en Iturrama, junto a todos los servicios en Pamplona. La vivienda cuenta con una superficie de 90 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y dos baños completos. El",""
"Navarra","Casa o chalet independiente en calle Ubarca, Villatuerta","https://www.idealista.com/venta-viviendas/navarra/pagina-3.htm/inmueble/98035386/","320,000 €","3 hab. 190 m²","INMOBILIARIA SARASATE ESTELLA-LIZARRA. Casa aislada en parcela de 371 m2 en Villatuerta. Pocas casas verás tan cuidada como esta. Para entrar a vivir. Excelente ubicación y comunicación con la autovía",""
"Navarra","Piso en calle Rioja, 6, Iturrama, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-3.htm/inmueble/101441446/","530,000 €","3 hab. 140 m² Planta 10ª exterior con ascensor","Piso de LUJO junto al Parque Yamaguchi, en la Calle Rioja junto a la Avenida Pío XII, se encuentra esta vivienda en venta, una 10ª altura con orientación y vistas privilegiadas. Amplia vivienda con un",""
